season,date,type,subtype,teams,n_teams,players,n_players,players_out,players_in,is_aggregation,text
2016-17,2016-10-24,claim,,DET/MIA,2,udrihbe01,1,0,0,False,The Detroit Pistons claimed Beno Udrih on waivers from the Miami Heat.
2016-17,2016-10-24,waiver,,HOU,1,prigipa01,1,0,0,False,The Houston Rockets waived Pablo Prigioni.
2016-17,2016-10-24,waiver,,CLE,1,jonesda02,1,0,0,False,The Cleveland Cavaliers waived Dahntay Jones.
2016-17,2016-10-24,waiver,,SAC,1,farmajo01,1,0,0,False,The Sacramento Kings waived Jordan Farmar.
2016-17,2016-10-24,waiver,,SAC,1,cousiis01,1,0,0,False,The Sacramento Kings waived Isaiah Cousins.
2016-17,2016-10-24,waiver,,SAC,1,pattela01,1,0,0,False,The Sacramento Kings waived Lamar Patterson.
2016-17,2016-10-24,waiver,,DET,1,mccalra01,1,0,0,False,The Detroit Pistons waived Ray McCallum.
2016-17,2016-10-24,waiver,,MEM,1,costema01,1,0,0,False,The Memphis Grizzlies waived Matt Costello.
2016-17,2016-10-24,other,,,0,turiaro01,1,0,0,False,Ronny Turiaf announced retirement.
2016-17,2016-10-26,signing,contract,ATL,1,schrode01,1,0,0,False,The Atlanta Hawks signed Dennis SchrÃ¶der to a multi-year contract.
2016-17,2016-10-27,signing,other_signing,CHI,1,hunterj01,1,0,0,False,The Chicago Bulls signed R.J. Hunter.
2016-17,2016-10-28,other,,,0,odengr01,1,0,0,False,Greg Oden announced retirement.
2016-17,2016-10-30,signing,other_signing,HOU,1,onuakch01,1,0,0,False,The Houston Rockets assigned Chinanu Onuaku to the Rio Grande Valley Vipers of the G-League.
2016-17,2016-10-31,waiver,,ATL,1,tavarwa01,1,0,0,False,The Atlanta Hawks waived Edy Tavares.
2016-17,2016-10-31,signing,contract,ATL,1,kellyry01,1,0,0,False,The Atlanta Hawks signed Ryan Kelly to a multi-year contract.
2016-17,2016-10-31,signing,contract,UTA,1,goberru01,1,0,0,False,The Utah Jazz signed Rudy Gobert to a multi-year contract.
2016-17,2016-10-31,signing,contract,OKC,1,adamsst01,1,0,0,False,The Oklahoma City Thunder signed Steven Adams to a multi-year contract.
2016-17,2016-10-31,signing,contract,OKC,1,oladivi01,1,0,0,False,The Oklahoma City Thunder signed Victor Oladipo to a multi-year contract.
2016-17,2016-10-31,signing,contract,CHO,1,zelleco01,1,0,0,False,The Charlotte Hornets signed Cody Zeller to a multi-year contract.
2016-17,2016-10-31,signing,contract,MIN,1,dienggo01,1,0,0,False,The Minnesota Timberwolves signed Gorgui Dieng to a multi-year contract.
2016-17,2016-11-01,other,,,0,allenra02,1,0,0,False,Ray Allen announced retirement.
2016-17,2016-11-01,trade,,OKC/PHI,2,ilyaser01/maxeyty01/grantje01,3,2,1,True,The Oklahoma City Thunder traded Ersan Ä°lyasova and a 2020 1st round draft pick (Tyrese Maxey was later selected) to the Philadelphia 76ers for Jerami Grant.
2016-17,2016-11-02,signing,other_signing,SAC,1,farmajo01,1,0,0,False,The Sacramento Kings signed Jordan Farmar.
2016-17,2016-11-02,signing,other_signing,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs assigned Dejounte Murray to the Austin Spurs of the G-League.
2016-17,2016-11-03,signing,other_signing,UTA,1,bolomjo01,1,0,0,False,The Utah Jazz assigned Joel Bolomboy to the Salt Lake City Stars of the G-League.
2016-17,2016-11-03,signing,other_signing,PHO,1,jonesde02,1,0,0,False,The Phoenix Suns assigned Derrick Jones to the Northern Arizona Suns of the G-League.
2016-17,2016-11-03,other,,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs recalled Dejounte Murray from the Austin Spurs of the G-League.
2016-17,2016-11-04,signing,other_signing,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors assigned Bruno Caboclo to the Raptors 905 of the G-League.
2016-17,2016-11-04,other,,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors recalled Bruno Caboclo from the Raptors 905 of the G-League.
2016-17,2016-11-04,signing,other_signing,BOS,1,jacksde01,1,0,0,False,The Boston Celtics assigned Demetrius Jackson to the Maine Red Claws of the G-League.
2016-17,2016-11-04,other,,BOS,1,jacksde01,1,0,0,False,The Boston Celtics recalled Demetrius Jackson from the Maine Red Claws of the G-League.
2016-17,2016-11-04,signing,other_signing,BOS,1,olynyke01,1,0,0,False,The Boston Celtics assigned Kelly Olynyk to the Maine Red Claws of the G-League.
2016-17,2016-11-04,other,,BOS,1,olynyke01,1,0,0,False,The Boston Celtics recalled Kelly Olynyk from the Maine Red Claws of the G-League.
2016-17,2016-11-05,signing,other_signing,NYK,1,bakerro01,1,0,0,False,The New York Knicks assigned Ron Baker to the Westchester Knicks of the G-League.
2016-17,2016-11-05,other,,NYK,1,bakerro01,1,0,0,False,The New York Knicks recalled Ron Baker from the Westchester Knicks of the G-League.
2016-17,2016-11-05,other,,UTA,1,bolomjo01,1,0,0,False,The Utah Jazz recalled Joel Bolomboy from the Salt Lake City Stars of the G-League.
2016-17,2016-11-05,signing,other_signing,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors assigned Bruno Caboclo to the Raptors 905 of the G-League.
2016-17,2016-11-05,other,,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors recalled Bruno Caboclo from the Raptors 905 of the G-League.
2016-17,2016-11-05,signing,other_signing,DET,1,ellenhe01,1,0,0,False,The Detroit Pistons assigned Henry Ellenson to the Grand Rapids Drive of the G-League.
2016-17,2016-11-05,other,,DET,1,ellenhe01,1,0,0,False,The Detroit Pistons recalled Henry Ellenson from the Grand Rapids Drive of the G-League.
2016-17,2016-11-05,signing,other_signing,DET,1,gbinimi01,1,0,0,False,The Detroit Pistons assigned Michael Gbinije to the Grand Rapids Drive of the G-League.
2016-17,2016-11-05,other,,DET,1,gbinimi01,1,0,0,False,The Detroit Pistons recalled Michael Gbinije from the Grand Rapids Drive of the G-League.
2016-17,2016-11-05,signing,other_signing,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder assigned Josh Huestis to the Oklahoma City Blue of the G-League.
2016-17,2016-11-05,other,,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder recalled Josh Huestis from the Oklahoma City Blue of the G-League.
2016-17,2016-11-05,signing,other_signing,NYK,1,ndourma01,1,0,0,False,The New York Knicks assigned Maurice Ndour to the Westchester Knicks of the G-League.
2016-17,2016-11-05,other,,NYK,1,ndourma01,1,0,0,False,The New York Knicks recalled Maurice Ndour from the Westchester Knicks of the G-League.
2016-17,2016-11-05,signing,other_signing,NYK,1,plumlma02,1,0,0,False,The New York Knicks assigned Marshall Plumlee to the Westchester Knicks of the G-League.
2016-17,2016-11-05,other,,NYK,1,plumlma02,1,0,0,False,The New York Knicks recalled Marshall Plumlee from the Westchester Knicks of the G-League.
2016-17,2016-11-06,signing,other_signing,DET,1,ellenhe01,1,0,0,False,The Detroit Pistons assigned Henry Ellenson to the Grand Rapids Drive of the G-League.
2016-17,2016-11-06,signing,other_signing,SAS,1,forbebr01,1,0,0,False,The San Antonio Spurs assigned Bryn Forbes to the Austin Spurs of the G-League.
2016-17,2016-11-06,other,,SAS,1,forbebr01,1,0,0,False,The San Antonio Spurs recalled Bryn Forbes from the Austin Spurs of the G-League.
2016-17,2016-11-06,signing,other_signing,DET,1,gbinimi01,1,0,0,False,The Detroit Pistons assigned Michael Gbinije to the Grand Rapids Drive of the G-League.
2016-17,2016-11-06,signing,other_signing,SAS,1,greenda02,1,0,0,False,The San Antonio Spurs assigned Danny Green to the Austin Spurs of the G-League.
2016-17,2016-11-06,other,,SAS,1,greenda02,1,0,0,False,The San Antonio Spurs recalled Danny Green from the Austin Spurs of the G-League.
2016-17,2016-11-06,signing,other_signing,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs assigned Dejounte Murray to the Austin Spurs of the G-League.
2016-17,2016-11-06,other,,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs recalled Dejounte Murray from the Austin Spurs of the G-League.
2016-17,2016-11-07,waiver,,NOP,1,stephla01,1,0,0,False,The New Orleans Pelicans waived Lance Stephenson.
2016-17,2016-11-07,signing,contract,NOP,1,goodwar01,1,0,0,False,The New Orleans Pelicans signed Archie Goodwin to a multi-year contract.
2016-17,2016-11-07,waiver,,SAC,1,farmajo01,1,0,0,False,The Sacramento Kings waived Jordan Farmar.
2016-17,2016-11-07,signing,other_signing,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors assigned Bruno Caboclo to the Raptors 905 of the G-League.
2016-17,2016-11-07,signing,other_signing,DAL,1,hammoaj01,1,0,0,False,The Dallas Mavericks assigned A.J. Hammons to the Texas Legends of the G-League.
2016-17,2016-11-07,other,,DAL,1,hammoaj01,1,0,0,False,The Dallas Mavericks recalled A.J. Hammons from the Texas Legends of the G-League.
2016-17,2016-11-07,signing,other_signing,NYK,1,hernawi01,1,0,0,False,The New York Knicks assigned Willy Hernangomez to the Westchester Knicks of the G-League.
2016-17,2016-11-07,other,,NYK,1,hernawi01,1,0,0,False,The New York Knicks recalled Willy Hernangomez from the Westchester Knicks of the G-League.
2016-17,2016-11-07,signing,other_signing,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets assigned Chris McCullough to the Long Island Nets of the G-League.
2016-17,2016-11-07,other,,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets recalled Chris McCullough from the Long Island Nets of the G-League.
2016-17,2016-11-07,signing,other_signing,NYK,1,ndourma01,1,0,0,False,The New York Knicks assigned Maurice Ndour to the Westchester Knicks of the G-League.
2016-17,2016-11-07,other,,NYK,1,ndourma01,1,0,0,False,The New York Knicks recalled Maurice Ndour from the Westchester Knicks of the G-League.
2016-17,2016-11-07,signing,other_signing,NYK,1,plumlma02,1,0,0,False,The New York Knicks assigned Marshall Plumlee to the Westchester Knicks of the G-League.
2016-17,2016-11-07,other,,NYK,1,plumlma02,1,0,0,False,The New York Knicks recalled Marshall Plumlee from the Westchester Knicks of the G-League.
2016-17,2016-11-08,signing,other_signing,NYK,1,bakerro01,1,0,0,False,The New York Knicks assigned Ron Baker to the Westchester Knicks of the G-League.
2016-17,2016-11-08,other,,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors recalled Bruno Caboclo from the Raptors 905 of the G-League.
2016-17,2016-11-08,signing,other_signing,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder assigned Josh Huestis to the Oklahoma City Blue of the G-League.
2016-17,2016-11-08,other,,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder recalled Josh Huestis from the Oklahoma City Blue of the G-League.
2016-17,2016-11-08,signing,other_signing,CHI,1,hunterj01,1,0,0,False,The Chicago Bulls assigned R.J. Hunter to the Windy City Bulls of the G-League.
2016-17,2016-11-08,signing,other_signing,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets assigned Chris McCullough to the Long Island Nets of the G-League.
2016-17,2016-11-08,other,,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets recalled Chris McCullough from the Long Island Nets of the G-League.
2016-17,2016-11-08,signing,other_signing,NYK,1,plumlma02,1,0,0,False,The New York Knicks assigned Marshall Plumlee to the Westchester Knicks of the G-League.
2016-17,2016-11-09,waiver,,BRK,1,vasqugr01,1,0,0,False,The Brooklyn Nets waived Greivis VÃ¡squez.
2016-17,2016-11-09,signing,contract,BRK,1,ferreyo01,1,0,0,False,The Brooklyn Nets signed Yogi Ferrell to a multi-year contract.
2016-17,2016-11-10,signing,other_signing,NOP,1,diallch01,1,0,0,False,The New Orleans Pelicans assigned Cheick Diallo to the Austin Spurs of the G-League.
2016-17,2016-11-10,signing,other_signing,BOS,1,jacksde01,1,0,0,False,The Boston Celtics assigned Demetrius Jackson to the Maine Red Claws of the G-League.
2016-17,2016-11-10,signing,other_signing,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets assigned Chris McCullough to the Long Island Nets of the G-League.
2016-17,2016-11-11,other,,NYK,1,bakerro01,1,0,0,False,The New York Knicks recalled Ron Baker from the Westchester Knicks of the G-League.
2016-17,2016-11-11,signing,other_signing,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors assigned Bruno Caboclo to the Raptors 905 of the G-League.
2016-17,2016-11-11,signing,other_signing,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder assigned Josh Huestis to the Oklahoma City Blue of the G-League.
2016-17,2016-11-11,signing,other_signing,SAC,1,labissk01,1,0,0,False,The Sacramento Kings assigned Skal Labissiere to the Reno Bighorns of the G-League.
2016-17,2016-11-11,signing,other_signing,SAC,1,papagge01,1,0,0,False,The Sacramento Kings assigned George Papagiannis to the Reno Bighorns of the G-League.
2016-17,2016-11-11,signing,other_signing,SAC,1,richama01,1,0,0,False,The Sacramento Kings assigned Malachi Richardson to the Reno Bighorns of the G-League.
2016-17,2016-11-11,signing,other_signing,TOR,1,vanvlfr01,1,0,0,False,The Toronto Raptors assigned Fred VanVleet to the Raptors 905 of the G-League.
2016-17,2016-11-12,other,,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors recalled Bruno Caboclo from the Raptors 905 of the G-League.
2016-17,2016-11-12,signing,other_signing,DAL,1,hammoaj01,1,0,0,False,The Dallas Mavericks assigned A.J. Hammons to the Texas Legends of the G-League.
2016-17,2016-11-12,other,,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder recalled Josh Huestis from the Oklahoma City Blue of the G-League.
2016-17,2016-11-12,other,,TOR,1,vanvlfr01,1,0,0,False,The Toronto Raptors recalled Fred VanVleet from the Raptors 905 of the G-League.
2016-17,2016-11-13,signing,other_signing,SAS,1,bertada01,1,0,0,False,The San Antonio Spurs assigned Davis Bertans to the Austin Spurs of the G-League.
2016-17,2016-11-13,signing,other_signing,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors assigned Bruno Caboclo to the Raptors 905 of the G-League.
2016-17,2016-11-13,other,,DET,1,ellenhe01,1,0,0,False,The Detroit Pistons recalled Henry Ellenson from the Grand Rapids Drive of the G-League.
2016-17,2016-11-13,signing,other_signing,SAS,1,forbebr01,1,0,0,False,The San Antonio Spurs assigned Bryn Forbes to the Austin Spurs of the G-League.
2016-17,2016-11-13,other,,DET,1,gbinimi01,1,0,0,False,The Detroit Pistons recalled Michael Gbinije from the Grand Rapids Drive of the G-League.
2016-17,2016-11-13,other,,DAL,1,hammoaj01,1,0,0,False,The Dallas Mavericks recalled A.J. Hammons from the Texas Legends of the G-League.
2016-17,2016-11-13,other,,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets recalled Chris McCullough from the Long Island Nets of the G-League.
2016-17,2016-11-13,signing,other_signing,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs assigned Dejounte Murray to the Austin Spurs of the G-League.
2016-17,2016-11-13,other,,NYK,1,plumlma02,1,0,0,False,The New York Knicks recalled Marshall Plumlee from the Westchester Knicks of the G-League.
2016-17,2016-11-13,signing,other_signing,HOU,1,wiltjky01,1,0,0,False,The Houston Rockets assigned Kyle Wiltjer to the Rio Grande Valley Vipers of the G-League.
2016-17,2016-11-14,signing,other_signing,PHI,1,bayleje01,1,0,0,False,The Philadelphia 76ers assigned Jerryd Bayless to the Delaware Blue Coats of the G-League.
2016-17,2016-11-14,other,,SAS,1,bertada01,1,0,0,False,The San Antonio Spurs recalled Davis Bertans from the Austin Spurs of the G-League.
2016-17,2016-11-14,other,,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors recalled Bruno Caboclo from the Raptors 905 of the G-League.
2016-17,2016-11-14,other,,SAS,1,forbebr01,1,0,0,False,The San Antonio Spurs recalled Bryn Forbes from the Austin Spurs of the G-League.
2016-17,2016-11-14,other,,CHI,1,hunterj01,1,0,0,False,The Chicago Bulls recalled R.J. Hunter from the Windy City Bulls of the G-League.
2016-17,2016-11-14,other,,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs recalled Dejounte Murray from the Austin Spurs of the G-League.
2016-17,2016-11-15,waiver,,DEN,1,stokeja01,1,0,0,False,The Denver Nuggets waived Jarnell Stokes.
2016-17,2016-11-15,signing,other_signing,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder assigned Josh Huestis to the Oklahoma City Blue of the G-League.
2016-17,2016-11-15,signing,other_signing,PHI,1,luwawti01,1,0,0,False,The Philadelphia 76ers assigned Timothe Luwawu to the Delaware Blue Coats of the G-League.
2016-17,2016-11-15,signing,other_signing,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs assigned Dejounte Murray to the Austin Spurs of the G-League.
2016-17,2016-11-15,other,,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs recalled Dejounte Murray from the Austin Spurs of the G-League.
2016-17,2016-11-15,signing,other_signing,NYK,1,plumlma02,1,0,0,False,The New York Knicks assigned Marshall Plumlee to the Westchester Knicks of the G-League.
2016-17,2016-11-16,signing,other_signing,DEN,1,geeal01,1,0,0,False,The Denver Nuggets signed Alonzo Gee.
2016-17,2016-11-16,other,,PHI,1,bayleje01,1,0,0,False,The Philadelphia 76ers recalled Jerryd Bayless from the Delaware Blue Coats of the G-League.
2016-17,2016-11-16,signing,other_signing,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors assigned Bruno Caboclo to the Raptors 905 of the G-League.
2016-17,2016-11-16,other,,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors recalled Bruno Caboclo from the Raptors 905 of the G-League.
2016-17,2016-11-16,signing,other_signing,WAS,1,houseda01,1,0,0,False,The Washington Wizards assigned Danuel House to the Delaware Blue Coats of the G-League.
2016-17,2016-11-16,other,,OKC,1,huestjo01,1,0,0,False,The Oklahoma City Thunder recalled Josh Huestis from the Oklahoma City Blue of the G-League.
2016-17,2016-11-16,other,,BOS,1,jacksde01,1,0,0,False,The Boston Celtics recalled Demetrius Jackson from the Maine Red Claws of the G-League.
2016-17,2016-11-16,other,,PHI,1,luwawti01,1,0,0,False,The Philadelphia 76ers recalled Timothe Luwawu from the Delaware Blue Coats of the G-League.
2016-17,2016-11-16,other,,NYK,1,plumlma02,1,0,0,False,The New York Knicks recalled Marshall Plumlee from the Westchester Knicks of the G-League.
2016-17,2016-11-16,signing,other_signing,TOR,1,vanvlfr01,1,0,0,False,The Toronto Raptors assigned Fred VanVleet to the Raptors 905 of the G-League.
2016-17,2016-11-16,other,,TOR,1,vanvlfr01,1,0,0,False,The Toronto Raptors recalled Fred VanVleet from the Raptors 905 of the G-League.
2016-17,2016-11-16,signing,other_signing,LAL,1,zubaciv01,1,0,0,False,The Los Angeles Lakers assigned Ivica Zubac to the Los Angeles D-Fenders of the G-League.
2016-17,2016-11-17,signing,other_signing,DAL,1,gibsojo01,1,0,0,False,The Dallas Mavericks signed Jonathan Gibson.
2016-17,2016-11-17,signing,other_signing,TOR,1,cabocbr01,1,0,0,False,The Toronto Raptors assigned Bruno Caboclo to the Raptors 905 of the G-League.
2016-17,2016-11-17,signing,other_signing,IND,1,chrisra01,1,0,0,False,The Indiana Pacers assigned Rakeem Christmas to the Fort Wayne Mad Ants of the G-League.
2016-17,2016-11-17,signing,other_signing,CHO,1,harriaa01,1,0,0,False,The Charlotte Hornets assigned Aaron Harrison to the Greensboro Swarm of the G-League.
2016-17,2016-11-17,signing,other_signing,TOR,1,vanvlfr01,1,0,0,False,The Toronto Raptors assigned Fred VanVleet to the Raptors 905 of the G-League.
2016-17,2016-11-17,signing,other_signing,CHO,1,woodch01,1,0,0,False,The Charlotte Hornets assigned Christian Wood to the Greensboro Swarm of the G-League.
2016-17,2016-11-18,waiver,,DAL,1,acyqu01,1,0,0,False,The Dallas Mavericks waived Quincy Acy.
2016-17,2016-11-18,signing,other_signing,NYK,1,bakerro01,1,0,0,False,The New York Knicks assigned Ron Baker to the Westchester Knicks of the G-League.
2016-17,2016-11-18,other,,SAC,1,papagge01,1,0,0,False,The Sacramento Kings recalled George Papagiannis from the Reno Bighorns of the G-League.
2016-17,2016-11-18,signing,other_signing,NYK,1,plumlma02,1,0,0,False,The New York Knicks assigned Marshall Plumlee to the Westchester Knicks of the G-League.
2016-17,2016-11-18,other,,LAL,1,zubaciv01,1,0,0,False,The Los Angeles Lakers recalled Ivica Zubac from the Los Angeles D-Fenders of the G-League.
2016-17,2016-11-19,signing,other_signing,SAS,1,forbebr01,1,0,0,False,The San Antonio Spurs assigned Bryn Forbes to the Austin Spurs of the G-League.
2016-17,2016-11-19,other,,PHO,1,jonesde02,1,0,0,False,The Phoenix Suns recalled Derrick Jones from the Northern Arizona Suns of the G-League.
2016-17,2016-11-19,signing,other_signing,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs assigned Dejounte Murray to the Austin Spurs of the G-League.
2016-17,2016-11-19,signing,other_signing,LAC,1,stonedi01,1,0,0,False,The Los Angeles Clippers assigned Diamond Stone to the Santa Cruz Warriors of the G-League.
2016-17,2016-11-19,signing,other_signing,MIL,1,vaughra01,1,0,0,False,The Milwaukee Bucks assigned Rashad Vaughn to the Westchester Knicks of the G-League.
2016-17,2016-11-20,waiver,,NOP,1,goodwar01,1,0,0,False,The New Orleans Pelicans waived Archie Goodwin.
2016-17,2016-11-20,other,,NYK,1,bakerro01,1,0,0,False,The New York Knicks recalled Ron Baker from the Westchester Knicks of the G-League.
2016-17,2016-11-20,signing,other_signing,MEM,1,baldwwa01,1,0,0,False,The Memphis Grizzlies assigned Wade Baldwin IV to the Iowa Energy of the G-League.
2016-17,2016-11-20,other,,NYK,1,plumlma02,1,0,0,False,The New York Knicks recalled Marshall Plumlee from the Westchester Knicks of the G-League.
2016-17,2016-11-21,signing,contract,NOP,1,brownan02,1,0,0,False,The New Orleans Pelicans signed Anthony Brown to a multi-year contract.
2016-17,2016-11-21,signing,other_signing,UTA,1,bolomjo01,1,0,0,False,The Utah Jazz assigned Joel Bolomboy to the Salt Lake City Stars of the G-League.
2016-17,2016-11-21,other,,IND,1,chrisra01,1,0,0,False,The Indiana Pacers recalled Rakeem Christmas from the Fort Wayne Mad Ants of the G-League.
2016-17,2016-11-21,other,,SAS,1,forbebr01,1,0,0,False,The San Antonio Spurs recalled Bryn Forbes from the Austin Spurs of the G-League.
2016-17,2016-11-21,other,,CHO,1,harriaa01,1,0,0,False,The Charlotte Hornets recalled Aaron Harrison from the Greensboro Swarm of the G-League.
2016-17,2016-11-21,other,,WAS,1,houseda01,1,0,0,False,The Washington Wizards recalled Danuel House from the Delaware Blue Coats of the G-League.
2016-17,2016-11-21,signing,other_signing,BOS,1,jacksde01,1,0,0,False,The Boston Celtics assigned Demetrius Jackson to the Maine Red Claws of the G-League.
2016-17,2016-11-21,signing,other_signing,GSW,1,jonesda03,1,0,0,False,The Golden State Warriors assigned Damian Jones to the Santa Cruz Warriors of the G-League.
2016-17,2016-11-21,signing,other_signing,PHI,1,luwawti01,1,0,0,False,The Philadelphia 76ers assigned Timothe Luwawu to the Delaware Blue Coats of the G-League.
2016-17,2016-11-21,other,,SAS,1,murrade01,1,0,0,False,The San Antonio Spurs recalled Dejounte Murray from the Austin Spurs of the G-League.
2016-17,2016-11-21,other,,HOU,1,onuakch01,1,0,0,False,The Houston Rockets recalled Chinanu Onuaku from the Rio Grande Valley Vipers of the G-League.
2016-17,2016-11-21,signing,other_signing,SAC,1,papagge01,1,0,0,False,The Sacramento Kings assigned George Papagiannis to the Reno Bighorns of the G-League.
2016-17,2016-11-21,other,,HOU,1,wiltjky01,1,0,0,False,The Houston Rockets recalled Kyle Wiltjer from the Rio Grande Valley Vipers of the G-League.
2016-17,2016-11-22,other,,UTA,1,bolomjo01,1,0,0,False,The Utah Jazz recalled Joel Bolomboy from the Salt Lake City Stars of the G-League.
2016-17,2016-11-22,other,,PHI,1,luwawti01,1,0,0,False,The Philadelphia 76ers recalled Timothe Luwawu from the Delaware Blue Coats of the G-League.
2016-17,2016-11-22,signing,other_signing,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets assigned Chris McCullough to the Long Island Nets of the G-League.
2016-17,2016-11-22,signing,other_signing,LAL,1,zubaciv01,1,0,0,False,The Los Angeles Lakers assigned Ivica Zubac to the Los Angeles D-Fenders of the G-League.
2016-17,2016-11-23,signing,other_signing,DET,1,ellenhe01,1,0,0,False,The Detroit Pistons assigned Henry Ellenson to the Grand Rapids Drive of the G-League.
2016-17,2016-11-23,signing,other_signing,DET,1,gbinimi01,1,0,0,False,The Detroit Pistons assigned Michael Gbinije to the Grand Rapids Drive of the G-League.
2016-17,2016-11-23,other,,SAC,1,labissk01,1,0,0,False,The Sacramento Kings recalled Skal Labissiere from the Reno Bighorns of the G-League.
2016-17,2016-11-23,other,,BRK,1,mcculch01,1,0,0,False,The Brooklyn Nets recalled Chris McCullough from the Long Island Nets of the G-League.
2016-17,2016-11-23,other,,SAC,1,papagge01,1,0,0,False,The Sacramento Kings recalled George Papagiannis from the Reno Bighorns of the G-League.
2016-17,2016-11-23,other,,SAC,1,richama01,1,0,0,False,The Sacramento Kings recalled Malachi Richardson from the Reno Bighorns of the G-League.
2016-17,2016-11-23,other,,MIL,1,vaughra01,1,0,0,False,The Milwaukee Bucks recalled Rashad Vaughn from the Westchester Knicks of the G-League.
2016-17,2016-11-23,other,,CHO,1,woodch01,1,0,0,False,The Charlotte Hornets recalled Christian Wood from the Greensboro Swarm of the G-League.
2016-17,2016-11-25,other,,,0,martike02,1,0,0,False,Kevin Martin announced retirement.
2016-17,2016-11-25,other,,MEM,1,baldwwa01,1,0,0,False,The Memphis Grizzlies recalled Wade Baldwin IV from the Iowa Energy of the G-League.
2016-17,2016-11-25,signing,other_signing,IND,1,chrisra01,1,0,0,False,The Indiana Pacers assigned Rakeem Christmas to the Fort Wayne Mad Ants of the G-League.
2016-17,2016-11-25,other,,DET,1,ellenhe01,1,0,0,False,The Detroit Pistons recalled Henry Ellenson from the Grand Rapids Drive of the G-League.
2016-17,2016-11-25,other,,DET,1,gbinimi01,1,0,0,False,The Detroit Pistons recalled Michael Gbinije from the Grand Rapids Drive of the G-League.
2016-17,2016-11-25,signing,other_signing,CHO,1,harriaa01,1,0,0,False,The Charlotte Hornets assigned Aaron Harrison to the Greensboro Swarm of the G-League.
2016-17,2016-11-25,signing,other_signing,PHO,1,jonesde02,1,0,0,False,The Phoenix Suns assigned Derrick Jones to the Northern Arizona Suns of the G-League.
2016-17,2016-11-25,signing,other_signing,SAC,1,labissk01,1,0,0,False,The Sacramento Kings assigned Skal Labissiere to the Reno Bighorns of the G-League.
2016-17,2016-11-25,signing,other_signing,HOU,1,onuakch01,1,0,0,False,The Houston Rockets assigned Chinanu Onuaku to the Rio Grande Valley Vipers of the G-League.
2016-17,2016-11-25,signing,other_signing,SAC,1,papagge01,1,0,0,False,The Sacramento Kings assigned George Papagiannis to the Reno Bighorns of the G-League.
2016-17,2016-11-25,signing,other_signing,SAC,1,richama01,1,0,0,False,The Sacramento Kings assigned Malachi Richardson to the Reno Bighorns of the G-League.
2016-17,2016-11-26,signing,other_signing,CHI,1,feliccr01,1,0,0,False,The Chicago Bulls assigned Cristiano Felicio to the Windy City Bulls of the G-League.
2016-17,2016-11-26,signing,other_signing,CHI,1,grantje02,1,0,0,False,The Chicago Bulls assigned Jerian Grant to the Windy City Bulls of the G-League.
2016-17,2016-11-26,signing,other_signing,DAL,1,hammoaj01,1,0,0,False,The Dallas Mavericks assigned A.J. Hammons to the Texas Legends of the G-League.
2016-17,2016-11-26,signing,other_signing,CHI,1,hunterj01,1,0,0,False,The Chicago Bulls assigned R.J. Hunter to the Windy City Bulls of the G-League.
2016-17,2016-11-26,signing,other_signing,TOR,1,poeltja01,1,0,0,False,The Toronto Raptors assigned Jakob Poeltl to the Raptors 905 of the G-League.
2016-17,2016-11-26,signing,other_signing,MIL,1,vaughra01,1,0,0,False,The Milwaukee Bucks assigned Rashad Vaughn to the Westchester Knicks of the G-League.
