season,era,date,days_from_open,player_id,pct_of_cap,total_salary,impact_tier,is_big_contract
2025-26,2023 CBA (2nd apron),2025-07-09,8,simsje01,1.59,2461463.0,1.0,False
2025-26,2023 CBA (2nd apron),2025-07-11,10,jacksis01,4.91,7600000.0,2.0,False
2025-26,2023 CBA (2nd apron),2025-07-11,10,djurini01,0.82,1272870.0,,False
2025-26,2023 CBA (2nd apron),2025-07-13,12,manntr01,5.17,8000000.0,1.0,False
2025-26,2023 CBA (2nd apron),2025-07-14,13,reidna01,13.94,21551724.0,3.0,False
2025-26,2023 CBA (2nd apron),2025-07-14,13,spencca01,1.64,2537989.0,4.0,False
2025-26,2023 CBA (2nd apron),2025-07-14,13,jeromty01,5.68,8781000.0,,False
2025-26,2023 CBA (2nd apron),2025-07-15,14,aldamsa01,11.95,18485916.0,3.0,False
2025-26,2023 CBA (2nd apron),2025-07-15,14,randlju01,19.96,30864198.0,3.0,True
2025-26,2023 CBA (2nd apron),2025-07-18,17,bealbr01,16.0,24737010.0,,True
2025-26,2023 CBA (2nd apron),2025-07-19,18,lillada01,23.68,36620603.0,,True
2025-26,2023 CBA (2nd apron),2025-07-22,21,smartma01,12.88,19920855.0,1.0,False
2025-26,2023 CBA (2nd apron),2025-08-16,46,smithdr01,1.54,2378870.0,4.0,False
2025-26,2023 CBA (2nd apron),2025-08-18,48,nfalyda01,1.32,2048494.0,,False
2025-26,2023 CBA (2nd apron),2025-09-24,85,giddejo01,16.17,25000000.0,4.0,True
2025-26,2023 CBA (2nd apron),2025-09-29,90,richawi02,0.82,1272870.0,2.0,False
2025-26,2023 CBA (2nd apron),2025-09-30,91,kuminjo01,15.39,23799569.0,2.0,True
