season,season_end,player_id,player,total_salary,n_teams,teams,salary_cap,pct_of_cap
2022-23,2023,nurkiju01,Jusuf NurkiÄ,15625000.0,1,POR,123655000,12.64
2022-23,2023,beaslma01,Malik Beasley,15558035.0,1,LAL,123655000,12.58
2022-23,2023,dortlu01,Luguentz Dort,15277778.0,1,OKC,123655000,12.36
2022-23,2023,jonesty01,Tyus Jones,15000000.0,1,MEM,123655000,12.13
2022-23,2023,bartowi01,Will Barton,14807642.0,2,TOR/WAS,123655000,11.97
2022-23,2023,valanjo01,Jonas ValanÄiÅ«nas,14700000.0,1,NOP,123655000,11.89
2022-23,2023,rosede01,Derrick Rose,14520730.0,1,NYK,123655000,11.74
2022-23,2023,huertke01,Kevin Huerter,14508929.0,1,SAC,123655000,11.73
2022-23,2023,kennalu01,Luke Kennard,14415545.0,1,MEM,123655000,11.66
2022-23,2023,woodch01,Christian Wood,14317459.0,1,DAL,123655000,11.58
2022-23,2023,cartewe01,Wendell Carter,14150000.0,1,ORL,123655000,11.44
2022-23,2023,caldwke01,Kentavious Caldwell-Pope,14004703.0,1,DEN,123655000,11.33
2022-23,2023,lopezbr01,Brook Lopez,13906976.0,1,MIL,123655000,11.25
2022-23,2023,mcderdo01,Doug McDermott,13750000.0,1,SAS,123655000,11.12
2022-23,2023,willizi01,Zion Williamson,13534817.0,1,NOP,123655000,10.95
2022-23,2023,beverpa01,Patrick Beverley,13506508.0,2,CHI/ORL,123655000,10.92
2022-23,2023,clarkjo01,Jordan Clarkson,13340000.0,1,UTA,123655000,10.79
2022-23,2023,harriga01,Gary Harris,13000000.0,1,ORL,123655000,10.51
2022-23,2023,kuzmaky01,Kyle Kuzma,13000000.0,1,WAS,123655000,10.51
2022-23,2023,hartjo01,Josh Hart,12960000.0,1,NYK,123655000,10.48
2022-23,2023,finnedo01,Dorian Finney-Smith,12939848.0,1,BRK,123655000,10.46
2022-23,2023,olynyke01,Kelly Olynyk,12804878.0,1,UTA,123655000,10.36
2022-23,2023,bouchch01,Chris Boucher,12690000.0,1,TOR,123655000,10.26
2022-23,2023,oubreke01,Kelly Oubre,12600000.0,1,CHO,123655000,10.19
2022-23,2023,baglema01,Marvin Bagley,12500000.0,1,DET,123655000,10.11
2022-23,2023,covinro01,Robert Covington,12307692.0,1,LAC,123655000,9.95
2022-23,2023,richajo01,Josh Richardson,12196094.0,1,NOP,123655000,9.86
2022-23,2023,moranja01,Ja Morant,12119440.0,1,MEM,123655000,9.8
2022-23,2023,greenda02,Danny Green,11710528.0,2,CLE/HOU,123655000,9.47
2022-23,2023,grahade01,Devonte' Graham,11550000.0,1,SAS,123655000,9.34
2022-23,2023,jacksre01,Reggie Jackson,11457217.0,2,CHO/DEN,123655000,9.27
2022-23,2023,brookdi01,Dillon Brooks,11400000.0,1,MEM,123655000,9.22
2022-23,2023,holmeri01,Richaun Holmes,11215260.0,1,SAC,123655000,9.07
2022-23,2023,rosste01,Terrence Ross,11161857.0,2,ORL/PHO,123655000,9.03
2022-23,2023,poweldw01,Dwight Powell,11080125.0,1,DAL,123655000,8.96
2022-23,2023,banchpa01,Paolo Banchero,11055120.0,1,ORL,123655000,8.94
2022-23,2023,williro04,Robert Williams,10937502.0,1,BOS,123655000,8.85
2022-23,2023,barrerj01,RJ Barrett,10900635.0,1,NYK,123655000,8.82
2022-23,2023,portibo01,Bobby Portis,10843350.0,1,MIL,123655000,8.77
2022-23,2023,edwaran01,Anthony Edwards,10733400.0,1,MIN,123655000,8.68
2022-23,2023,cunnica01,Cade Cunningham,10552800.0,1,DET,123655000,8.53
2022-23,2023,tuckepj01,P.J. Tucker,10490000.0,1,PHI,123655000,8.48
2022-23,2023,bambamo01,Mohamed Bamba,10300000.0,1,LAL,123655000,8.33
2022-23,2023,favorde01,Derrick Favors,10289322.0,2,ATL/HOU,123655000,8.32
2022-23,2023,hortota01,Talen Horton-Tucker,10260000.0,1,UTA,123655000,8.3
2022-23,2023,crowdja01,Jae Crowder,10183800.0,1,MIL,123655000,8.24
2022-23,2023,zubaciv01,Ivica Zubac,10123457.0,1,LAC,123655000,8.19
2022-23,2023,bullore01,Reggie Bullock,10012800.0,1,DAL,123655000,8.1
2022-23,2023,burksal01,Alec Burks,10012800.0,1,DET,123655000,8.1
2022-23,2023,holmgch01,Chet Holmgren,9891240.0,1,OKC,123655000,8.0
2022-23,2023,huntede01,De'Andre Hunter,9835881.0,1,ATL,123655000,7.95
2022-23,2023,nancela02,Larry Nance,9672727.0,1,NOP,123655000,7.82
2022-23,2023,jordade01,DeAndre Jordan,9663997.0,2,DEN/DET,123655000,7.82
2022-23,2023,wisemja01,James Wiseman,9603360.0,1,DET,123655000,7.77
2022-23,2023,shamela01,Landry Shamet,9500000.0,1,PHO,123655000,7.68
2022-23,2023,monkma01,Malik Monk,9472219.0,1,SAC,123655000,7.66
2022-23,2023,greenja05,Jalen Green,9441840.0,1,HOU,123655000,7.64
2022-23,2023,poeltja01,Jakob Poeltl,9398148.0,1,TOR,123655000,7.6
2022-23,2023,noelne01,Nerlens Noel,9345522.0,2,BRK/DET,123655000,7.56
2022-23,2023,saricda01,Dario Å ariÄ,9240000.0,1,OKC,123655000,7.47
2022-23,2023,onealro01,Royce O'Neale,9200000.0,1,BRK,123655000,7.44
2022-23,2023,morrimo01,Monte Morris,9125000.0,1,WAS,123655000,7.38
2022-23,2023,plumlma01,Mason Plumlee,9080417.0,1,LAC,123655000,7.34
2022-23,2023,carusal01,Alex Caruso,9030000.0,1,CHI,123655000,7.3
2022-23,2023,klebima01,Maxi Kleber,9000000.0,1,DAL,123655000,7.28
2022-23,2023,garlada01,Darius Garland,8920795.0,1,CLE,123655000,7.21
2022-23,2023,smithja05,Jabari Smith,8882640.0,1,HOU,123655000,7.18
2022-23,2023,anderky01,Kyle Anderson,8780488.0,1,MIN,123655000,7.1
2022-23,2023,oladivi01,Victor Oladipo,8750000.0,1,MIA,123655000,7.08
2022-23,2023,theisda01,Daniel Theis,8694369.0,1,IND,123655000,7.03
2022-23,2023,ballla01,LaMelo Ball,8623920.0,1,CHO,123655000,6.97
2022-23,2023,allengr01,Grayson Allen,8500000.0,1,MIL,123655000,6.87
2022-23,2023,claxtni01,Nic Claxton,8500000.0,1,BRK,123655000,6.87
2022-23,2023,curryse01,Seth Curry,8496653.0,1,BRK,123655000,6.87
2022-23,2023,mobleev01,Evan Mobley,8478720.0,1,CLE,123655000,6.86
2022-23,2023,paytoga02,Gary Payton,8300000.0,1,GSW,123655000,6.71
2022-23,2023,meltode01,De'Anthony Melton,8250000.0,1,PHI,123655000,6.67
2022-23,2023,mccontj01,T.J. McConnell,8100000.0,1,IND,123655000,6.55
2022-23,2023,dedmode01,Dewayne Dedmon,8029047.0,3,DET/PHI/SAS,123655000,6.49
2022-23,2023,murrake02,Keegan Murray,8008440.0,1,SAC,123655000,6.48
2022-23,2023,looneke01,Kevon Looney,8000000.0,1,GSW,123655000,6.47
2022-23,2023,youngth01,Thaddeus Young,8000000.0,1,TOR,123655000,6.47
2022-23,2023,harteis01,Isaiah Hartenstein,7804879.0,1,NYK,123655000,6.31
2022-23,2023,wrighde01,Delon Wright,7804878.0,1,WAS,123655000,6.31
2022-23,2023,willipa01,Patrick Williams,7775400.0,1,CHI,123655000,6.29
2022-23,2023,barnesc01,Scottie Barnes,7644600.0,1,TOR,123655000,6.18
2022-23,2023,osmande01,Cedi Osman,7426088.0,1,CLE,123655000,6.01
2022-23,2023,whiteco01,Coby White,7413955.0,1,CHI,123655000,6.0
2022-23,2023,greenja01,JaMychal Green,7407493.0,2,GSW/OKC,123655000,5.99
2022-23,2023,colliza01,Zach Collins,7350000.0,1,SAS,123655000,5.94
2022-23,2023,princta02,Taurean Prince,7295000.0,1,MIN,123655000,5.9
2022-23,2023,iveyja01,Jaden Ivey,7252200.0,1,DET,123655000,5.86
2022-23,2023,tateja01,Jae'Sean Tate,7065217.0,1,HOU,123655000,5.71
2022-23,2023,okorois01,Isaac Okoro,7040880.0,1,CLE,123655000,5.69
2022-23,2023,martico01,Cody Martin,7000000.0,1,CHO,123655000,5.66
2022-23,2023,suggsja01,Jalen Suggs,6922320.0,1,ORL,123655000,5.6
2022-23,2023,holidju01,Justin Holiday,6862261.0,2,DAL/HOU,123655000,5.55
2022-23,2023,hayesja02,Jaxson Hayes,6803012.0,1,NOP,123655000,5.5
2022-23,2023,birchkh01,Khem Birch,6667500.0,1,SAS,123655000,5.39
2022-23,2023,mathube01,Bennedict Mathurin,6586800.0,1,IND,123655000,5.33
2022-23,2023,brownbr01,Bruce Brown,6479000.0,1,DEN,123655000,5.24
2022-23,2023,inglejo01,Joe Ingles,6479000.0,1,MIL,123655000,5.24
2022-23,2023,martica02,Caleb Martin,6479000.0,1,MIA,123655000,5.24
2022-23,2023,millspa02,Patty Mills,6479000.0,1,BRK,123655000,5.24
2022-23,2023,walkelo01,Lonnie Walker,6479000.0,1,LAL,123655000,5.24
2022-23,2023,okongon01,Onyeka Okongwu,6395160.0,1,ATL,123655000,5.17
2022-23,2023,giddejo01,Josh Giddey,6287400.0,1,OKC,123655000,5.08
2022-23,2023,hachiru01,Rui Hachimura,6263188.0,1,LAL,123655000,5.07
2022-23,2023,gayru01,Rudy Gay,6184500.0,1,UTA,123655000,5.0
2022-23,2023,carteje01,Jevon Carter,6025000.0,2,BRK/MIL,123655000,4.87
2022-23,2023,sharpsh01,Shaedon Sharpe,6012960.0,1,POR,123655000,4.86
2022-23,2023,payneca01,Cameron Payne,6000000.0,1,PHO,123655000,4.85
2022-23,2023,porteot01,Otto Porter,6000000.0,1,TOR,123655000,4.85
2022-23,2023,reddica01,Cam Reddish,5954454.0,1,POR,123655000,4.82
2022-23,2023,johnsca02,Cameron Johnson,5887899.0,1,BRK,123655000,4.76
2022-23,2023,rubiori01,Ricky Rubio,5853659.0,1,CLE,123655000,4.73
2022-23,2023,hayeski01,Killian Hayes,5837760.0,1,DET,123655000,4.72
2022-23,2023,washipj01,P.J. Washington,5808435.0,1,CHO,123655000,4.7
2022-23,2023,kuminjo01,Jonathan Kuminga,5739840.0,1,GSW,123655000,4.64
2022-23,2023,connapa01,Pat Connaughton,5728393.0,1,MIL,123655000,4.63
2022-23,2023,herroty01,Tyler Herro,5722116.0,1,MIA,123655000,4.63
2022-23,2023,langfro01,Romeo Langford,5634257.0,1,SAS,123655000,4.56
2022-23,2023,daniedy01,Dyson Daniels,5508600.0,1,NOP,123655000,4.45
2022-23,2023,mcgeeja01,JaVale McGee,5461219.0,1,DAL,123655000,4.42
2022-23,2023,bitadgo01,Goga Bitadze,5377520.0,2,IND/ORL,123655000,4.35
2022-23,2023,toppiob01,Obi Toppin,5348280.0,1,NYK,123655000,4.33
2022-23,2023,wagnefr01,Franz Wagner,5258280.0,1,ORL,123655000,4.25
2022-23,2023,nunnke01,Kendrick Nunn,5250000.0,1,WAS,123655000,4.25
2022-23,2023,diallha01,Hamidou Diallo,5200000.0,1,DET,123655000,4.21
2022-23,2023,josepco01,Cory Joseph,5155500.0,1,DET,123655000,4.17
2022-23,2023,templga01,Garrett Temple,5155500.0,1,NOP,123655000,4.17
2022-23,2023,craigto01,Torrey Craig,5121951.0,1,PHO,123655000,4.14
2022-23,2023,sochaje01,Jeremy Sochan,5063520.0,1,SAS,123655000,4.09
2022-23,2023,nwabada01,David Nwaba,5022000.0,1,OKC,123655000,4.06
2022-23,2023,alexani01,Nickeil Alexander-Walker,5009633.0,1,MIN,123655000,4.05
2022-23,2023,korkmfu01,Furkan Korkmaz,5000000.0,1,PHI,123655000,4.04
2022-23,2023,avdijde01,Deni Avdija,4916160.0,1,WAS,123655000,3.98
2022-23,2023,mitchda01,Davion Mitchell,4833600.0,1,SAC,123655000,3.91
2022-23,2023,davisjo06,Johnny Davis,4810320.0,1,WAS,123655000,3.89
2022-23,2023,smithis01,Ish Smith,4725000.0,1,DEN,123655000,3.82
2022-23,2023,smithja04,Jalen Smith,4670160.0,1,IND,123655000,3.78
2022-23,2023,willizi02,Ziaire Williams,4591680.0,1,MEM,123655000,3.71
2022-23,2023,diengou01,Ousmane Dieng,4569840.0,1,OKC,123655000,3.7
2022-23,2023,harklma01,Maurice Harkless,4564980.0,1,HOU,123655000,3.69
2022-23,2023,divindo01,Donte DiVincenzo,4500000.0,1,GSW,123655000,3.64
2022-23,2023,greenje02,Jeff Green,4500000.0,1,DEN,123655000,3.64
2022-23,2023,vassede01,Devin Vassell,4437000.0,1,SAS,123655000,3.59
2022-23,2023,thybuma01,Matisse Thybulle,4379527.0,1,POR,123655000,3.54
2022-23,2023,vandeja01,Jarred Vanderbilt,4374000.0,1,LAL,123655000,3.54
2022-23,2023,bouknja01,James Bouknight,4362240.0,1,CHO,123655000,3.53
2022-23,2023,clarkbr01,Brandon Clarke,4343920.0,1,MEM,123655000,3.51
2022-23,2023,willija06,Jalen Williams,4341480.0,1,OKC,123655000,3.51
2022-23,2023,willigr01,Grant Williams,4306281.0,1,BOS,123655000,3.48
2022-23,2023,bazleda01,Darius Bazley,4264629.0,1,PHO,123655000,3.45
2022-23,2023,jeromty01,Ty Jerome,4220057.0,2,GSW/HOU,123655000,3.41
2022-23,2023,halibty01,Tyrese Haliburton,4215120.0,1,IND,123655000,3.41
2022-23,2023,littlna01,Nassir Little,4171548.0,1,POR,123655000,3.37
2022-23,2023,primojo01,Joshua Primo,4144320.0,1,SAS,123655000,3.35
2022-23,2023,durenja01,Jalen Duren,4124280.0,1,DET,123655000,3.34
2022-23,2023,houseda01,Danuel House,4105000.0,1,PHI,123655000,3.32
2022-23,2023,marjabo01,Boban MarjanoviÄ,4101478.0,1,HOU,123655000,3.32
2022-23,2023,winslju01,Justise Winslow,4097561.0,1,POR,123655000,3.31
2022-23,2023,windldy01,Dylan Windler,4037278.0,1,CLE,123655000,3.26
2022-23,2023,lewiski01,Kira Lewis,4004280.0,1,NOP,123655000,3.24
2022-23,2023,daviste02,Terence Davis,4000000.0,1,SAC,123655000,3.23
2022-23,2023,hillge01,George Hill,4000000.0,1,IND,123655000,3.23
2022-23,2023,duartch01,Chris Duarte,3936960.0,1,IND,123655000,3.18
2022-23,2023,lenal01,Alex Len,3918600.0,1,SAC,123655000,3.17
2022-23,2023,agbajoc01,Ochai Agbaji,3918360.0,1,UTA,123655000,3.17
2022-23,2023,poolejo01,Jordan Poole,3901399.0,1,GSW,123655000,3.16
2022-23,2023,johnske04,Keldon Johnson,3873025.0,1,SAS,123655000,3.13
2022-23,2023,nesmiaa01,Aaron Nesmith,3804360.0,1,IND,123655000,3.08
2022-23,2023,moodymo01,Moses Moody,3740160.0,1,GSW,123655000,3.02
2022-23,2023,willima07,Mark Williams,3722040.0,1,CHO,123655000,3.01
2022-23,2023,mykhasv01,Svi Mykhailiuk,3714810.0,2,CHO/TOR,123655000,3.0
2022-23,2023,anthoco01,Cole Anthony,3613680.0,1,ORL,123655000,2.92
2022-23,2023,johnsst04,Stanley Johnson,3596685.0,2,SAS/UTA,123655000,2.91
2022-23,2023,kispeco01,Corey Kispert,3552840.0,1,WAS,123655000,2.87
2022-23,2023,griffaj01,AJ Griffin,3536160.0,1,ATL,123655000,2.86
2022-23,2023,muscami01,Mike Muscala,3500000.0,1,BOS,123655000,2.83
2022-23,2023,niangge01,Georges Niang,3465000.0,1,PHI,123655000,2.8
2022-23,2023,okekech01,Chuma Okeke,3433320.0,1,ORL,123655000,2.78
2022-23,2023,stewais01,Isaiah Stewart,3433320.0,1,DET,123655000,2.78
2022-23,2023,burketr01,Trey Burke,3423750.0,1,OKC,123655000,2.77
2022-23,2023,coffeam01,Amir Coffey,3395062.0,1,LAC,123655000,2.75
2022-23,2023,sengual01,Alperen ÅengÃ¼n,3375360.0,1,HOU,123655000,2.73
2022-23,2023,easonta01,Tari Eason,3359160.0,1,HOU,123655000,2.72
2022-23,2023,pokusal01,Aleksej Pokusevski,3261480.0,1,OKC,123655000,2.64
2022-23,2023,porteke02,Kevin Porter,3217631.0,1,HOU,123655000,2.6
2022-23,2023,murphtr02,Trey Murphy,3206520.0,1,NOP,123655000,2.59
2022-23,2023,fontesi01,Simone Fontecchio,3205128.0,1,UTA,123655000,2.59
2022-23,2023,drumman01,Andre Drummond,3200000.0,1,CHI,123655000,2.59
2022-23,2023,jonesde02,Derrick Jones,3200000.0,1,CHI,123655000,2.59
2022-23,2023,terryda01,Dalen Terry,3191400.0,1,CHI,123655000,2.58
2022-23,2023,brownst02,Sterling Brown,3105522.0,2,LAL/OKC,123655000,2.51
2022-23,2023,greenjo02,Josh Green,3098400.0,1,DAL,123655000,2.51
2022-23,2023,laravja01,Jake LaRavia,3047640.0,1,MEM,123655000,2.46
2022-23,2023,manntr01,Tre Mann,3046200.0,1,OKC,123655000,2.46
2022-23,2023,knoxke01,Kevin Knox,3000000.0,1,POR,123655000,2.43
2022-23,2023,beysa01,Saddiq Bey,2959080.0,1,ATL,123655000,2.39
2022-23,2023,branhma01,Malaki Branham,2925600.0,1,SAS,123655000,2.37
2022-23,2023,wieskjo01,Joe Wieskamp,2909261.0,2,SAS/TOR,123655000,2.35
2022-23,2023,joneska01,Kai Jones,2909040.0,1,CHO,123655000,2.35
2022-23,2023,hamptrj01,R.J. Hampton,2898243.0,2,DET/ORL,123655000,2.34
2022-23,2023,nichoan01,Andrew Nicholson,2844430.0,1,POR,123655000,2.3
2022-23,2023,achiupr01,Precious Achiuwa,2840160.0,1,TOR,123655000,2.3
2022-23,2023,braunch01,Christian Braun,2808600.0,1,DEN,123655000,2.27
2022-23,2023,nworajo01,Jordan Nwora,2800000.0,1,IND,123655000,2.26
2022-23,2023,johnsja05,Jalen Johnson,2792640.0,1,ATL,123655000,2.26
2022-23,2023,maxeyty01,Tyrese Maxey,2726880.0,1,PHI,123655000,2.21
2022-23,2023,fernabr01,Bruno Fernando,2717391.0,2,ATL/HOU,123655000,2.2
2022-23,2023,kesslwa01,Walker Kessler,2696400.0,1,UTA,123655000,2.18
2022-23,2023,johnske07,Keon Johnson,2681040.0,1,POR,123655000,2.17
2022-23,2023,bassech01,Charles Bassey,2674742.0,2,PHI/SAS,123655000,2.16
2022-23,2023,dienggo01,Gorgui Dieng,2669716.0,1,SAS,123655000,2.16
2022-23,2023,lylestr01,Trey Lyles,2625000.0,1,SAC,123655000,2.12
2022-23,2023,nnajize01,Zeke Nnaji,2617800.0,1,DEN,123655000,2.12
2022-23,2023,roddyda01,David Roddy,2588640.0,1,MEM,123655000,2.09
2022-23,2023,jacksis01,Isaiah Jackson,2573760.0,1,IND,123655000,2.08
2022-23,2023,beaucma01,MarJon Beauchamp,2485200.0,1,MIL,123655000,2.01
2022-23,2023,bolmale01,Leandro Bolmaro,2471160.0,1,UTA,123655000,2.0
2022-23,2023,garubus01,Usman Garuba,2471160.0,1,HOU,123655000,2.0
2022-23,2023,harremo01,Montrezl Harrell,2463490.0,1,PHI,123655000,1.99
2022-23,2023,hernawi01,Willy HernangÃ³mez,2443581.0,1,NOP,123655000,1.98
2022-23,2023,johnsja01,James Johnson,2427016.0,1,IND,123655000,1.96
2022-23,2023,weslebl01,Blake Wesley,2385480.0,1,SAS,123655000,1.93
2022-23,2023,chrisjo01,Josh Christopher,2372160.0,1,HOU,123655000,1.92
2022-23,2023,robyis01,Isaiah Roby,2330681.0,2,NYK/SAS,123655000,1.88
2022-23,2023,quickim01,Immanuel Quickley,2316240.0,1,NYK,123655000,1.87
2022-23,2023,moorewe01,Wendell Moore,2306520.0,1,MIN,123655000,1.87
2022-23,2023,konchjo01,John Konchar,2300000.0,1,MEM,123655000,1.86
2022-23,2023,jonesda03,Damian Jones,2298385.0,1,UTA,123655000,1.86
2022-23,2023,grimequ01,Quentin Grimes,2277000.0,1,NYK,123655000,1.84
2022-23,2023,nembhan01,Andrew Nembhard,2244111.0,1,IND,123655000,1.81
2022-23,2023,jovicni01,Nikola JoviÄ,2239920.0,1,MIA,123655000,1.81
2022-23,2023,pritcpa01,Payton Pritchard,2239200.0,1,BOS,123655000,1.81
2022-23,2023,cancavl01,Vlatko ÄanÄar,2234359.0,1,DEN,123655000,1.81
2022-23,2023,dragigo01,Goran DragiÄ,2226523.0,2,CHI/MIL,123655000,1.8
2022-23,2023,baldwpa01,Patrick Baldwin,2226000.0,1,GSW,123655000,1.8
2022-23,2023,washity02,TyTy Washington,2210040.0,1,HOU,123655000,1.79
2022-23,2023,hylanbo01,Bones Hyland,2201520.0,1,LAC,123655000,1.78
2022-23,2023,bolbo01,Bol Bol,2200000.0,1,ORL,123655000,1.78
2022-23,2023,watsope01,Peyton Watson,2193960.0,1,DEN,123655000,1.77
2022-23,2023,chrisma01,Marquese Chriss,2193920.0,1,OKC,123655000,1.77
2022-23,2023,azubuud01,Udoka Azubuike,2174880.0,1,UTA,123655000,1.76
2022-23,2023,mcdanja02,Jaden McDaniels,2161440.0,1,MIN,123655000,1.75
2022-23,2023,mclaujo01,Jordan McLaughlin,2160000.0,1,MIN,123655000,1.75
2022-23,2023,flynnma01,Malachi Flynn,2145720.0,1,TOR,123655000,1.74
2022-23,2023,thomaca02,Cam Thomas,2138160.0,1,BRK,123655000,1.73
2022-23,2023,kornelu01,Luke Kornet,2133278.0,1,BOS,123655000,1.73
2022-23,2023,banede01,Desmond Bane,2130240.0,1,MEM,123655000,1.72
2022-23,2023,sprinja01,Jaden Springer,2125200.0,1,PHI,123655000,1.72
2022-23,2023,sharpda01,Day'Ron Sharpe,2109480.0,1,BRK,123655000,1.71
2022-23,2023,aldamsa01,Santi Aldama,2094120.0,1,MEM,123655000,1.69
2022-23,2023,bradlto01,Tony Bradley,2036318.0,1,CHI,123655000,1.65
2022-23,2023,ntilila01,Frank Ntilikina,2036318.0,1,DAL,123655000,1.65
2022-23,2023,houstca01,Caleb Houstan,2000000.0,1,ORL,123655000,1.62
2022-23,2023,mathega01,Garrison Mathews,2000000.0,1,ATL,123655000,1.62
2022-23,2023,robinje02,Jeremiah Robinson-Earl,2000000.0,1,OKC,123655000,1.62
2022-23,2023,willija07,Jaylin Williams,2000000.0,1,OKC,123655000,1.62
2022-23,2023,willike04,Kenrich Williams,2000000.0,1,OKC,123655000,1.62
2022-23,2023,miltosh01,Shake Milton,1997718.0,1,PHI,123655000,1.62
2022-23,2023,leesa01,Saben Lee,1974174.0,4,PHI/PHO/TOR/UTA,123655000,1.6
2022-23,2023,sumneed01,Edmond Sumner,1968175.0,1,BRK,123655000,1.59
2022-23,2023,gaffoda01,Daniel Gafford,1930681.0,1,WAS,123655000,1.56
2022-23,2023,mannte01,Terance Mann,1930681.0,1,LAC,123655000,1.56
2022-23,2023,mcdanja01,Jalen McDaniels,1930681.0,1,PHI,123655000,1.56
2022-23,2023,nowelja01,Jaylen Nowell,1930681.0,1,MIN,123655000,1.56
2022-23,2023,reidna01,Naz Reid,1930681.0,1,MIN,123655000,1.56
2022-23,2023,wadede01,Dean Wade,1930681.0,1,CLE,123655000,1.56
2022-23,2023,waterli01,Lindy Waters,1927896.0,1,OKC,123655000,1.56
2022-23,2023,metuch01,Chimezie Metu,1910860.0,1,SAC,123655000,1.55
2022-23,2023,okpalkz01,KZ Okpala,1902133.0,1,SAC,123655000,1.54
2022-23,2023,reedda01,Davon Reed,1902133.0,1,LAL,123655000,1.54
2022-23,2023,tilliki02,Killian Tillie,1901625.0,1,MEM,123655000,1.54
2022-23,2023,maledth01,ThÃ©o Maledon,1900000.0,2,CHO/HOU,123655000,1.54
2022-23,2023,careyve01,Vernon Carey,1882621.0,2,UTA/WAS,123655000,1.52
2022-23,2023,antetth01,Thanasis Antetokounmpo,1878720.0,1,MIL,123655000,1.52
2022-23,2023,bateske01,Keita Bates-Diop,1878720.0,1,SAS,123655000,1.52
2022-23,2023,gabriwe01,Wenyen Gabriel,1878720.0,1,LAL,123655000,1.52
2022-23,2023,wagnemo01,Moritz Wagner,1878720.0,1,ORL,123655000,1.52
2022-23,2023,brissos01,Oshae Brissett,1846738.0,1,IND,123655000,1.49
2022-23,2023,arcidry01,Ryan Arcidiacono,1836090.0,1,POR,123655000,1.48
2022-23,2023,biyombi01,Bismack Biyombo,1836090.0,1,PHO,123655000,1.48
2022-23,2023,browntr01,Troy Brown,1836090.0,1,LAL,123655000,1.48
2022-23,2023,bryanth01,Thomas Bryant,1836090.0,1,DEN,123655000,1.48
2022-23,2023,dellama01,Matthew Dellavedova,1836090.0,1,SAC,123655000,1.48
2022-23,2023,eubandr01,Drew Eubanks,1836090.0,1,POR,123655000,1.48
2022-23,2023,forbebr01,Bryn Forbes,1836090.0,1,MIN,123655000,1.48
2022-23,2023,gibsota01,Taj Gibson,1836090.0,1,WAS,123655000,1.48
2022-23,2023,gillan01,Anthony Gill,1836090.0,1,WAS,123655000,1.48
2022-23,2023,griffbl01,Blake Griffin,1836090.0,1,BOS,123655000,1.48
2022-23,2023,hasleud01,Udonis Haslem,1836090.0,1,MIA,123655000,1.48
2022-23,2023,hernaju01,Juancho HernangÃ³mez,1836090.0,1,TOR,123655000,1.48
2022-23,2023,holidaa01,Aaron Holiday,1836090.0,1,ATL,123655000,1.48
2022-23,2023,ibakase01,Serge Ibaka,1836090.0,1,IND,123655000,1.48
2022-23,2023,iguodan01,Andre Iguodala,1836090.0,1,GSW,123655000,1.48
2022-23,2023,jacksju01,Justin Jackson,1836090.0,1,OKC,123655000,1.48
2022-23,2023,joeis01,Isaiah Joe,1836090.0,1,OKC,123655000,1.48
2022-23,2023,kaminfr01,Frank Kaminsky,1836090.0,1,HOU,123655000,1.48
2022-23,2023,knighna01,Nathan Knight,1836090.0,1,MIN,123655000,1.48
2022-23,2023,leeda03,Damion Lee,1836090.0,1,PHO,123655000,1.48
2022-23,2023,lopezro01,Robin Lopez,1836090.0,1,CLE,123655000,1.48
2022-23,2023,matthwe02,Wesley Matthews,1836090.0,1,MIL,123655000,1.48
2022-23,2023,mcgruro01,Rodney McGruder,1836090.0,1,DET,123655000,1.48
2022-23,2023,morrima02,Markieff Morris,1836090.0,1,DAL,123655000,1.48
2022-23,2023,netora01,Raul Neto,1836090.0,1,CLE,123655000,1.48
2022-23,2023,okogijo01,Josh Okogie,1836090.0,1,PHO,123655000,1.48
2022-23,2023,pinsoth01,Theo Pinson,1836090.0,1,DAL,123655000,1.48
2022-23,2023,riverau01,Austin Rivers,1836090.0,1,MIN,123655000,1.48
2022-23,2023,schrode01,Dennis SchrÃ¶der,1836090.0,1,LAL,123655000,1.48
2022-23,2023,smithde03,Dennis Smith,1836090.0,1,CHO,123655000,1.48
2022-23,2023,toscaju01,Juan Toscano-Anderson,1836090.0,1,UTA,123655000,1.48
2022-23,2023,warretj01,T.J. Warren,1836090.0,1,PHO,123655000,1.48
2022-23,2023,watanyu01,Yuta Watanabe,1836090.0,1,BRK,123655000,1.48
2022-23,2023,greenja02,Javonte Green,1815677.0,1,CHI,123655000,1.47
2022-23,2023,strusma01,Max Strus,1815677.0,1,MIA,123655000,1.47
2022-23,2023,vincega01,Gabe Vincent,1815677.0,1,MIA,123655000,1.47
2022-23,2023,joneshe01,Herbert Jones,1785000.0,1,NOP,123655000,1.44
2022-23,2023,jonestr01,Tre Jones,1782621.0,1,SAS,123655000,1.44
2022-23,2023,marshna01,Naji Marshall,1782621.0,1,NOP,123655000,1.44
2022-23,2023,martike04,Kenyon Martin,1782621.0,1,HOU,123655000,1.44
2022-23,2023,reedpa01,Paul Reed,1782621.0,1,PHI,123655000,1.44
2022-23,2023,richani01,Nick Richards,1782621.0,1,CHO,123655000,1.44
2022-23,2023,stevela01,Lamar Stevens,1782621.0,1,CLE,123655000,1.44
2022-23,2023,tillmxa01,Xavier Tillman,1782621.0,1,MEM,123655000,1.44
2022-23,2023,highsha01,Haywood Highsmith,1752638.0,1,MIA,123655000,1.42
