season,player_id,experience,exp_bucket
2017-18,craigto01,0,0-4 (rookie scale / early)
2017-18,crawfja01,17,10+ (35% / supermax eligible)
2017-18,crawfjo02,5,5-6 (25% max eligible)
2017-18,crowdja01,5,5-6 (25% max eligible)
2017-18,cunnida01,8,7-9 (30% max eligible)
2017-18,curryst01,8,7-9 (30% max eligible)
2017-18,danietr01,4,0-4 (rookie scale / early)
2017-18,davisan02,5,5-6 (25% max eligible)
2017-18,davisde01,1,0-4 (rookie scale / early)
2017-18,davised01,7,7-9 (30% max eligible)
2017-18,dedmode01,4,0-4 (rookie scale / early)
2017-18,dekkesa01,2,0-4 (rookie scale / early)
2017-18,delanma01,1,0-4 (rookie scale / early)
2017-18,dellama01,4,0-4 (rookie scale / early)
2017-18,denglu01,13,10+ (35% / supermax eligible)
2017-18,derozde01,8,7-9 (30% max eligible)
2017-18,diallch01,1,0-4 (rookie scale / early)
2017-18,dienggo01,4,0-4 (rookie scale / early)
2017-18,dinwisp01,3,0-4 (rookie scale / early)
2017-18,dorsety01,0,0-4 (rookie scale / early)
2017-18,dotsoda01,0,0-4 (rookie scale / early)
2017-18,doylemi01,0,0-4 (rookie scale / early)
2017-18,doziepj01,0,0-4 (rookie scale / early)
2017-18,dragigo01,9,7-9 (30% max eligible)
2017-18,drewla02,1,0-4 (rookie scale / early)
2017-18,drumman01,5,5-6 (25% max eligible)
2017-18,dudleja01,10,10+ (35% / supermax eligible)
2017-18,dunnkr01,1,0-4 (rookie scale / early)
2017-18,duranke01,10,10+ (35% / supermax eligible)
2017-18,eddieja01,2,0-4 (rookie scale / early)
2017-18,ellenhe01,1,0-4 (rookie scale / early)
2017-18,ellinwa01,8,7-9 (30% max eligible)
2017-18,embiijo01,1,0-4 (rookie scale / early)
2017-18,ennisja01,3,0-4 (rookie scale / early)
2017-18,ennisty01,3,0-4 (rookie scale / early)
2017-18,evansja01,0,0-4 (rookie scale / early)
2017-18,evansje01,6,5-6 (25% max eligible)
2017-18,evansty01,8,7-9 (30% max eligible)
2017-18,exumda01,2,0-4 (rookie scale / early)
2017-18,farieke01,6,5-6 (25% max eligible)
2017-18,favorde01,7,7-9 (30% max eligible)
2017-18,feldeka01,1,0-4 (rookie scale / early)
2017-18,feliccr01,2,0-4 (rookie scale / early)
2017-18,feltora01,12,10+ (35% / supermax eligible)
2017-18,fergute01,0,0-4 (rookie scale / early)
2017-18,ferreyo01,1,0-4 (rookie scale / early)
2017-18,finnedo01,1,0-4 (rookie scale / early)
2017-18,forbebr01,1,0-4 (rookie scale / early)
2017-18,fournev01,5,5-6 (25% max eligible)
2017-18,foxde01,0,0-4 (rookie scale / early)
2017-18,fraziti01,3,0-4 (rookie scale / early)
2017-18,fryech01,11,10+ (35% / supermax eligible)
2017-18,fultzma01,0,0-4 (rookie scale / early)
2017-18,gallida01,8,7-9 (30% max eligible)
2017-18,gallola01,3,0-4 (rookie scale / early)
2017-18,gasolma01,9,7-9 (30% max eligible)
2017-18,gasolpa01,16,10+ (35% / supermax eligible)
2017-18,gayru01,11,10+ (35% / supermax eligible)
2017-18,georgma01,1,0-4 (rookie scale / early)
2017-18,georgpa01,7,7-9 (30% max eligible)
2017-18,gibsojo01,1,0-4 (rookie scale / early)
2017-18,gibsota01,8,7-9 (30% max eligible)
2017-18,ginobma01,15,10+ (35% / supermax eligible)
2017-18,goberru01,4,0-4 (rookie scale / early)
2017-18,gordoaa01,3,0-4 (rookie scale / early)
2017-18,gordoer01,9,7-9 (30% max eligible)
2017-18,gortama01,10,10+ (35% / supermax eligible)
2017-18,grahatr01,1,0-4 (rookie scale / early)
2017-18,grantje01,3,0-4 (rookie scale / early)
2017-18,grantje02,2,0-4 (rookie scale / early)
2017-18,grayjo01,0,0-4 (rookie scale / early)
2017-18,greenda02,8,7-9 (30% max eligible)
2017-18,greendr01,5,5-6 (25% max eligible)
2017-18,greenge01,10,10+ (35% / supermax eligible)
2017-18,greenja01,3,0-4 (rookie scale / early)
2017-18,greenje02,9,7-9 (30% max eligible)
2017-18,griffbl01,7,7-9 (30% max eligible)
2017-18,hamilda02,0,0-4 (rookie scale / early)
2017-18,hardati02,4,0-4 (rookie scale / early)
2017-18,hardeja01,8,7-9 (30% max eligible)
2017-18,harklma01,5,5-6 (25% max eligible)
2017-18,harremo01,2,0-4 (rookie scale / early)
2017-18,harriaa01,2,0-4 (rookie scale / early)
2017-18,harrian01,1,0-4 (rookie scale / early)
2017-18,harride01,13,10+ (35% / supermax eligible)
2017-18,harriga01,3,0-4 (rookie scale / early)
2017-18,harrijo01,3,0-4 (rookie scale / early)
2017-18,harrish01,0,0-4 (rookie scale / early)
2017-18,harrito02,6,5-6 (25% max eligible)
2017-18,hartjo01,0,0-4 (rookie scale / early)
2017-18,hasleud01,14,10+ (35% / supermax eligible)
2017-18,hayesni01,0,0-4 (rookie scale / early)
2017-18,haywago01,7,7-9 (30% max eligible)
2017-18,hearnre01,0,0-4 (rookie scale / early)
2017-18,henrymy01,0,0-4 (rookie scale / early)
2017-18,hensojo01,5,5-6 (25% max eligible)
2017-18,hernaju01,1,0-4 (rookie scale / early)
2017-18,hernawi01,1,0-4 (rookie scale / early)
2017-18,hezonma01,2,0-4 (rookie scale / early)
2017-18,hicksis01,0,0-4 (rookie scale / early)
2017-18,hieldbu01,1,0-4 (rookie scale / early)
2017-18,hilarne01,15,10+ (35% / supermax eligible)
2017-18,hillge01,9,7-9 (30% max eligible)
2017-18,hillida01,2,0-4 (rookie scale / early)
2017-18,hillso01,4,0-4 (rookie scale / early)
2017-18,holidjr01,8,7-9 (30% max eligible)
2017-18,holidju01,4,0-4 (rookie scale / early)
2017-18,hollajo02,1,0-4 (rookie scale / early)
2017-18,holliro01,2,0-4 (rookie scale / early)
2017-18,holmeri01,2,0-4 (rookie scale / early)
2017-18,hoodro01,3,0-4 (rookie scale / early)
2017-18,hopsosc01,1,0-4 (rookie scale / early)
2017-18,horfoal01,10,10+ (35% / supermax eligible)
2017-18,houseda01,1,0-4 (rookie scale / early)
2017-18,howardw01,13,10+ (35% / supermax eligible)
2017-18,huestjo01,2,0-4 (rookie scale / early)
2017-18,hunterj01,2,0-4 (rookie scale / early)
2017-18,huntevi01,0,0-4 (rookie scale / early)
2017-18,ibakase01,8,7-9 (30% max eligible)
2017-18,iguodan01,13,10+ (35% / supermax eligible)
2017-18,ilyaser01,9,7-9 (30% max eligible)
2017-18,inglejo01,3,0-4 (rookie scale / early)
2017-18,ingraan01,0,0-4 (rookie scale / early)
2017-18,ingrabr01,1,0-4 (rookie scale / early)
2017-18,irvinky01,6,5-6 (25% max eligible)
2017-18,isaacjo01,0,0-4 (rookie scale / early)
2017-18,iwundwe01,0,0-4 (rookie scale / early)
2017-18,jackja01,12,10+ (35% / supermax eligible)
2017-18,jacksaa01,0,0-4 (rookie scale / early)
2017-18,jacksde01,1,0-4 (rookie scale / early)
2017-18,jacksjo02,0,0-4 (rookie scale / early)
2017-18,jacksju01,0,0-4 (rookie scale / early)
2017-18,jacksre01,6,5-6 (25% max eligible)
2017-18,jamesle01,14,10+ (35% / supermax eligible)
2017-18,jamesmi02,0,0-4 (rookie scale / early)
2017-18,jeffeal01,13,10+ (35% / supermax eligible)
2017-18,jefferi01,16,10+ (35% / supermax eligible)
2017-18,jennibr01,8,7-9 (30% max eligible)
2017-18,jerebjo01,7,7-9 (30% max eligible)
2017-18,johnsam01,12,10+ (35% / supermax eligible)
2017-18,johnsbr02,1,0-4 (rookie scale / early)
2017-18,johnsda04,0,0-4 (rookie scale / early)
2017-18,johnsja01,8,7-9 (30% max eligible)
2017-18,johnsjo02,16,10+ (35% / supermax eligible)
2017-18,johnsom01,0,0-4 (rookie scale / early)
2017-18,johnsst04,2,0-4 (rookie scale / early)
2017-18,johnsty01,3,0-4 (rookie scale / early)
2017-18,johnswe01,7,7-9 (30% max eligible)
2017-18,jokicni01,2,0-4 (rookie scale / early)
2017-18,jonesda03,1,0-4 (rookie scale / early)
2017-18,jonesde02,1,0-4 (rookie scale / early)
2017-18,jonesja04,0,0-4 (rookie scale / early)
2017-18,jonesty01,2,0-4 (rookie scale / early)
2017-18,jordade01,9,7-9 (30% max eligible)
2017-18,josepco01,6,5-6 (25% max eligible)
2017-18,kaminfr01,2,0-4 (rookie scale / early)
2017-18,kanteen01,6,5-6 (25% max eligible)
2017-18,kennalu01,0,0-4 (rookie scale / early)
2017-18,kiddgmi01,5,5-6 (25% max eligible)
2017-18,kilpase01,3,0-4 (rookie scale / early)
2017-18,klebima01,0,0-4 (rookie scale / early)
2017-18,korkmfu01,0,0-4 (rookie scale / early)
2017-18,kornelu01,0,0-4 (rookie scale / early)
2017-18,korveky01,14,10+ (35% / supermax eligible)
2017-18,koufoko01,9,7-9 (30% max eligible)
2017-18,kuzmaky01,0,0-4 (rookie scale / early)
2017-18,kuzmimi01,1,0-4 (rookie scale / early)
2017-18,labissk01,1,0-4 (rookie scale / early)
2017-18,lambje01,5,5-6 (25% max eligible)
2017-18,larkish01,3,0-4 (rookie scale / early)
2017-18,lauvejo01,3,0-4 (rookie scale / early)
2017-18,lavinza01,3,0-4 (rookie scale / early)
2017-18,lawsoty01,8,7-9 (30% max eligible)
2017-18,laymaja01,1,0-4 (rookie scale / early)
2017-18,leaftj01,0,0-4 (rookie scale / early)
2017-18,leeco01,9,7-9 (30% max eligible)
2017-18,leeda03,0,0-4 (rookie scale / early)
2017-18,lemonwa01,0,0-4 (rookie scale / early)
2017-18,lenal01,4,0-4 (rookie scale / early)
2017-18,leonaka01,6,5-6 (25% max eligible)
2017-18,leoname01,5,5-6 (25% max eligible)
2017-18,leuerjo01,6,5-6 (25% max eligible)
2017-18,leverca01,1,0-4 (rookie scale / early)
2017-18,liggide01,4,0-4 (rookie scale / early)
2017-18,lillada01,5,5-6 (25% max eligible)
2017-18,linje01,7,7-9 (30% max eligible)
2017-18,livinsh01,12,10+ (35% / supermax eligible)
2017-18,looneke01,2,0-4 (rookie scale / early)
2017-18,lopezbr01,9,7-9 (30% max eligible)
2017-18,lopezro01,9,7-9 (30% max eligible)
2017-18,loveke01,9,7-9 (30% max eligible)
2017-18,lowryky01,11,10+ (35% / supermax eligible)
2017-18,luwawti01,1,0-4 (rookie scale / early)
2017-18,lydonty01,0,0-4 (rookie scale / early)
2017-18,lylestr01,2,0-4 (rookie scale / early)
2017-18,macksh01,6,5-6 (25% max eligible)
2017-18,magetjo01,0,0-4 (rookie scale / early)
2017-18,mahinia01,9,7-9 (30% max eligible)
2017-18,makerth01,1,0-4 (rookie scale / early)
2017-18,marjabo01,2,0-4 (rookie scale / early)
2017-18,markkla01,0,0-4 (rookie scale / early)
2017-18,martija01,2,0-4 (rookie scale / early)
2017-18,masonfr01,0,0-4 (rookie scale / early)
2017-18,mathima01,0,0-4 (rookie scale / early)
2017-18,matthwe02,8,7-9 (30% max eligible)
2017-18,mbahalu01,9,7-9 (30% max eligible)
2017-18,mcadoja01,3,0-4 (rookie scale / early)
2017-18,mccawpa01,1,0-4 (rookie scale / early)
2017-18,mccolcj01,4,0-4 (rookie scale / early)
2017-18,mccontj01,2,0-4 (rookie scale / early)
2017-18,mccreer01,0,0-4 (rookie scale / early)
2017-18,mcculch01,2,0-4 (rookie scale / early)
2017-18,mcderdo01,3,0-4 (rookie scale / early)
2017-18,mcgeeja01,9,7-9 (30% max eligible)
2017-18,mcgruro01,1,0-4 (rookie scale / early)
2017-18,mckinal01,0,0-4 (rookie scale / early)
2017-18,mckintr01,0,0-4 (rookie scale / early)
2017-18,mclembe01,4,0-4 (rookie scale / early)
2017-18,mcrobjo01,10,10+ (35% / supermax eligible)
2017-18,meeksjo01,8,7-9 (30% max eligible)
2017-18,mejrisa01,2,0-4 (rookie scale / early)
2017-18,mickejo01,2,0-4 (rookie scale / early)
2017-18,middlkh01,5,5-6 (25% max eligible)
2017-18,milescj01,12,10+ (35% / supermax eligible)
2017-18,milleda01,3,0-4 (rookie scale / early)
2017-18,millema01,0,0-4 (rookie scale / early)
2017-18,millspa01,11,10+ (35% / supermax eligible)
2017-18,millspa02,8,7-9 (30% max eligible)
2017-18,mirotni01,3,0-4 (rookie scale / early)
2017-18,mitchdo01,0,0-4 (rookie scale / early)
2017-18,mitrona01,0,0-4 (rookie scale / early)
2017-18,monkma01,0,0-4 (rookie scale / early)
2017-18,monrogr01,7,7-9 (30% max eligible)
2017-18,montelu01,1,0-4 (rookie scale / early)
2017-18,moorebe01,0,0-4 (rookie scale / early)
2017-18,mooreet01,6,5-6 (25% max eligible)
2017-18,moreler01,2,0-4 (rookie scale / early)
2017-18,morrija01,0,0-4 (rookie scale / early)
2017-18,morrima02,6,5-6 (25% max eligible)
2017-18,morrima03,6,5-6 (25% max eligible)
2017-18,morrimo01,0,0-4 (rookie scale / early)
2017-18,motlejo01,0,0-4 (rookie scale / early)
2017-18,mozgoti01,7,7-9 (30% max eligible)
2017-18,mudiaem01,2,0-4 (rookie scale / early)
2017-18,muhamsh01,4,0-4 (rookie scale / early)
2017-18,munfoxa02,1,0-4 (rookie scale / early)
2017-18,murrade01,1,0-4 (rookie scale / early)
2017-18,murraja01,1,0-4 (rookie scale / early)
2017-18,muscami01,4,0-4 (rookie scale / early)
2017-18,naderab01,0,0-4 (rookie scale / early)
2017-18,nancela02,2,0-4 (rookie scale / early)
2017-18,napiesh01,3,0-4 (rookie scale / early)
2017-18,nelsoja01,13,10+ (35% / supermax eligible)
2017-18,netora01,2,0-4 (rookie scale / early)
2017-18,niangge01,1,0-4 (rookie scale / early)
2017-18,noahjo01,10,10+ (35% / supermax eligible)
2017-18,noelne01,3,0-4 (rookie scale / early)
2017-18,noguelu01,3,0-4 (rookie scale / early)
2017-18,nowitdi01,19,10+ (35% / supermax eligible)
2017-18,ntilila01,0,0-4 (rookie scale / early)
2017-18,nurkiju01,3,0-4 (rookie scale / early)
2017-18,nwabada01,1,0-4 (rookie scale / early)
2017-18,obryajo01,3,0-4 (rookie scale / early)
2017-18,ojelese01,0,0-4 (rookie scale / early)
2017-18,okafoem01,9,7-9 (30% max eligible)
2017-18,okafoja01,2,0-4 (rookie scale / early)
2017-18,oladivi01,4,0-4 (rookie scale / early)
2017-18,olynyke01,4,0-4 (rookie scale / early)
2017-18,onealro01,0,0-4 (rookie scale / early)
2017-18,onuakch01,1,0-4 (rookie scale / early)
2017-18,oquinky01,5,5-6 (25% max eligible)
2017-18,osmande01,0,0-4 (rookie scale / early)
2017-18,oubreke01,2,0-4 (rookie scale / early)
2017-18,pachuza01,14,10+ (35% / supermax eligible)
2017-18,paigema01,0,0-4 (rookie scale / early)
2017-18,papagge01,1,0-4 (rookie scale / early)
2017-18,parkeja01,3,0-4 (rookie scale / early)
2017-18,parketo01,16,10+ (35% / supermax eligible)
2017-18,parsoch01,6,5-6 (25% max eligible)
2017-18,pattepa01,7,7-9 (30% max eligible)
2017-18,pattoju01,0,0-4 (rookie scale / early)
2017-18,paulbr01,0,0-4 (rookie scale / early)
2017-18,paulch01,12,10+ (35% / supermax eligible)
2017-18,paynead01,3,0-4 (rookie scale / early)
2017-18,payneca01,2,0-4 (rookie scale / early)
2017-18,paytoel01,3,0-4 (rookie scale / early)
2017-18,paytoga02,1,0-4 (rookie scale / early)
2017-18,perkike01,13,10+ (35% / supermax eligible)
2017-18,perralo01,0,0-4 (rookie scale / early)
2017-18,peteral01,0,0-4 (rookie scale / early)
2017-18,plumlma01,4,0-4 (rookie scale / early)
2017-18,plumlma02,1,0-4 (rookie scale / early)
2017-18,plumlmi01,5,5-6 (25% max eligible)
2017-18,poeltja01,1,0-4 (rookie scale / early)
2017-18,pondequ01,5,5-6 (25% max eligible)
2017-18,porteot01,4,0-4 (rookie scale / early)
2017-18,portibo01,2,0-4 (rookie scale / early)
2017-18,porzikr01,2,0-4 (rookie scale / early)
2017-18,poweldw01,3,0-4 (rookie scale / early)
2017-18,powelno01,2,0-4 (rookie scale / early)
2017-18,poythal01,1,0-4 (rookie scale / early)
2017-18,princta02,1,0-4 (rookie scale / early)
2017-18,pulleja01,0,0-4 (rookie scale / early)
2017-18,purviro01,0,0-4 (rookie scale / early)
2017-18,qizh01,0,0-4 (rookie scale / early)
2017-18,quartti01,1,0-4 (rookie scale / early)
2017-18,rabbiv01,0,0-4 (rookie scale / early)
2017-18,randlju01,3,0-4 (rookie scale / early)
2017-18,randoza01,16,10+ (35% / supermax eligible)
2017-18,rathaxa01,0,0-4 (rookie scale / early)
2017-18,redicjj01,11,10+ (35% / supermax eligible)
2017-18,reedda01,0,0-4 (rookie scale / early)
2017-18,reedwi02,2,0-4 (rookie scale / early)
2017-18,richajo01,2,0-4 (rookie scale / early)
2017-18,richama01,1,0-4 (rookie scale / early)
2017-18,riverau01,5,5-6 (25% max eligible)
2017-18,roberan03,4,0-4 (rookie scale / early)
2017-18,robinde01,0,0-4 (rookie scale / early)
2017-18,robingl02,3,0-4 (rookie scale / early)
2017-18,rondora01,11,10+ (35% / supermax eligible)
2017-18,rosede01,8,7-9 (30% max eligible)
2017-18,rosste01,5,5-6 (25% max eligible)
2017-18,roziete01,2,0-4 (rookie scale / early)
2017-18,rubiori01,6,5-6 (25% max eligible)
2017-18,russeda01,2,0-4 (rookie scale / early)
2017-18,sabondo01,1,0-4 (rookie scale / early)
2017-18,sampsja02,2,0-4 (rookie scale / early)
2017-18,saricda01,1,0-4 (rookie scale / early)
2017-18,satorto01,1,0-4 (rookie scale / early)
2017-18,schrode01,4,0-4 (rookie scale / early)
2017-18,scottmi01,5,5-6 (25% max eligible)
2017-18,sefolth01,11,10+ (35% / supermax eligible)
2017-18,seldewa01,1,0-4 (rookie scale / early)
2017-18,sessira01,10,10+ (35% / supermax eligible)
2017-18,shumpim01,6,5-6 (25% max eligible)
2017-18,siakapa01,1,0-4 (rookie scale / early)
2017-18,silasxa01,1,0-4 (rookie scale / early)
2017-18,simmobe01,0,0-4 (rookie scale / early)
2017-18,simmojo02,2,0-4 (rookie scale / early)
2017-18,simmoko01,0,0-4 (rookie scale / early)
2017-18,singlky01,5,5-6 (25% max eligible)
2017-18,smartma01,3,0-4 (rookie scale / early)
2017-18,smithde03,0,0-4 (rookie scale / early)
2017-18,smithis01,7,7-9 (30% max eligible)
2017-18,smithja02,9,7-9 (30% max eligible)
2017-18,smithjo03,12,10+ (35% / supermax eligible)
2017-18,smithjr01,13,10+ (35% / supermax eligible)
2017-18,snellto01,4,0-4 (rookie scale / early)
2017-18,speigma01,9,7-9 (30% max eligible)
2017-18,stausni01,3,0-4 (rookie scale / early)
2017-18,stephla01,7,7-9 (30% max eligible)
2017-18,stockda01,1,0-4 (rookie scale / early)
2017-18,stoneju01,3,0-4 (rookie scale / early)
2017-18,sumneed01,0,0-4 (rookie scale / early)
2017-18,swanica01,0,0-4 (rookie scale / early)
2017-18,tatumja01,0,0-4 (rookie scale / early)
2017-18,taylois01,1,0-4 (rookie scale / early)
2017-18,teaguje01,8,7-9 (30% max eligible)
2017-18,teaguma01,2,0-4 (rookie scale / early)
2017-18,teletmi01,5,5-6 (25% max eligible)
2017-18,templga01,7,7-9 (30% max eligible)
2017-18,teodomi01,0,0-4 (rookie scale / early)
2017-18,terryja01,18,10+ (35% / supermax eligible)
2017-18,theisda01,0,0-4 (rookie scale / early)
2017-18,thomais02,6,5-6 (25% max eligible)
2017-18,thomala01,6,5-6 (25% max eligible)
2017-18,thompkl01,6,5-6 (25% max eligible)
2017-18,thomptr01,6,5-6 (25% max eligible)
2017-18,thornsi01,0,0-4 (rookie scale / early)
2017-18,tollian01,9,7-9 (30% max eligible)
2017-18,townska01,2,0-4 (rookie scale / early)
2017-18,tuckepj01,6,5-6 (25% max eligible)
2017-18,turneev01,7,7-9 (30% max eligible)
2017-18,turnemy01,2,0-4 (rookie scale / early)
2017-18,udohek01,5,5-6 (25% max eligible)
2017-18,ulisty01,1,0-4 (rookie scale / early)
2017-18,valanjo01,5,5-6 (25% max eligible)
2017-18,valende01,1,0-4 (rookie scale / early)
2017-18,vanvlfr01,1,0-4 (rookie scale / early)
2017-18,vaughra01,2,0-4 (rookie scale / early)
2017-18,vonleno01,3,0-4 (rookie scale / early)
2017-18,vucevni01,6,5-6 (25% max eligible)
2017-18,wadedw01,14,10+ (35% / supermax eligible)
2017-18,waitedi01,5,5-6 (25% max eligible)
2017-18,walkeke02,6,5-6 (25% max eligible)
2017-18,wallaty01,0,0-4 (rookie scale / early)
2017-18,walljo01,7,7-9 (30% max eligible)
2017-18,waltode01,0,0-4 (rookie scale / early)
2017-18,warneja01,0,0-4 (rookie scale / early)
2017-18,warretj01,3,0-4 (rookie scale / early)
2017-18,weartr01,1,0-4 (rookie scale / early)
2017-18,webbja01,0,0-4 (rookie scale / early)
2017-18,weberbr01,2,0-4 (rookie scale / early)
2017-18,westbru01,9,7-9 (30% max eligible)
2017-18,westda01,14,10+ (35% / supermax eligible)
2017-18,whitean01,0,0-4 (rookie scale / early)
2017-18,whitede01,0,0-4 (rookie scale / early)
2017-18,whiteha01,5,5-6 (25% max eligible)
2017-18,whiteis01,1,0-4 (rookie scale / early)
2017-18,whiteok01,1,0-4 (rookie scale / early)
2017-18,wiggian01,3,0-4 (rookie scale / early)
2017-18,wileyja01,0,0-4 (rookie scale / early)
2017-18,wilkida02,9,7-9 (30% max eligible)
2017-18,willial03,2,0-4 (rookie scale / early)
2017-18,willicj01,0,0-4 (rookie scale / early)
2017-18,willide02,6,5-6 (25% max eligible)
2017-18,willilo02,12,10+ (35% / supermax eligible)
2017-18,willima02,12,10+ (35% / supermax eligible)
2017-18,willima05,0,0-4 (rookie scale / early)
2017-18,willitr02,1,0-4 (rookie scale / early)
2017-18,wilsodj01,0,0-4 (rookie scale / early)
2017-18,wilsoja02,0,0-4 (rookie scale / early)
2017-18,winslju01,2,0-4 (rookie scale / early)
2017-18,witheje01,4,0-4 (rookie scale / early)
2017-18,woltena01,2,0-4 (rookie scale / early)
2017-18,wrighbr03,9,7-9 (30% max eligible)
2017-18,wrighde01,2,0-4 (rookie scale / early)
2017-18,yabusgu01,0,0-4 (rookie scale / early)
2017-18,youngja01,3,0-4 (rookie scale / early)
2017-18,youngjo01,2,0-4 (rookie scale / early)
2017-18,youngni01,10,10+ (35% / supermax eligible)
2017-18,youngth01,10,10+ (35% / supermax eligible)
2017-18,zelleco01,4,0-4 (rookie scale / early)
2017-18,zellety01,5,5-6 (25% max eligible)
2017-18,zipsepa01,1,0-4 (rookie scale / early)
2017-18,zizican01,0,0-4 (rookie scale / early)
2017-18,zubaciv01,1,0-4 (rookie scale / early)
2018-19,abrinal01,2,0-4 (rookie scale / early)
2018-19,acyqu01,6,5-6 (25% max eligible)
2018-19,adamsja01,0,0-4 (rookie scale / early)
2018-19,adamsst01,5,5-6 (25% max eligible)
2018-19,adebaba01,1,0-4 (rookie scale / early)
2018-19,adelde01,0,0-4 (rookie scale / early)
2018-19,akoonde01,0,0-4 (rookie scale / early)
2018-19,aldrila01,12,10+ (35% / supermax eligible)
2018-19,alkinra01,0,0-4 (rookie scale / early)
2018-19,allengr01,0,0-4 (rookie scale / early)
2018-19,allenja01,1,0-4 (rookie scale / early)
2018-19,allenka01,1,0-4 (rookie scale / early)
2018-19,aminual01,8,7-9 (30% max eligible)
2018-19,anderju01,3,0-4 (rookie scale / early)
2018-19,anderky01,4,0-4 (rookie scale / early)
2018-19,anderry01,10,10+ (35% / supermax eligible)
2018-19,anigbik01,1,0-4 (rookie scale / early)
2018-19,antetgi01,5,5-6 (25% max eligible)
2018-19,antetko01,0,0-4 (rookie scale / early)
2018-19,anthoca01,15,10+ (35% / supermax eligible)
2018-19,anunoog01,1,0-4 (rookie scale / early)
2018-19,arcidry01,1,0-4 (rookie scale / early)
2018-19,arizatr01,14,10+ (35% / supermax eligible)
2018-19,augusdj01,10,10+ (35% / supermax eligible)
2018-19,aytonde01,0,0-4 (rookie scale / early)
2018-19,bacondw01,1,0-4 (rookie scale / early)
2018-19,baglema01,0,0-4 (rookie scale / early)
2018-19,bakerro01,2,0-4 (rookie scale / early)
2018-19,baldwwa01,2,0-4 (rookie scale / early)
2018-19,balllo01,1,0-4 (rookie scale / early)
2018-19,bambamo01,0,0-4 (rookie scale / early)
2018-19,bareajo01,12,10+ (35% / supermax eligible)
2018-19,barneha02,6,5-6 (25% max eligible)
2018-19,bartowi01,6,5-6 (25% max eligible)
2018-19,bateske01,0,0-4 (rookie scale / early)
2018-19,batumni01,10,10+ (35% / supermax eligible)
2018-19,bayleje01,10,10+ (35% / supermax eligible)
2018-19,baynear01,6,5-6 (25% max eligible)
2018-19,bazemke01,6,5-6 (25% max eligible)
2018-19,bealbr01,6,5-6 (25% max eligible)
2018-19,beaslma01,2,0-4 (rookie scale / early)
2018-19,beaslmi01,10,10+ (35% / supermax eligible)
2018-19,belinma01,11,10+ (35% / supermax eligible)
2018-19,belljo01,1,0-4 (rookie scale / early)
2018-19,bembrde01,2,0-4 (rookie scale / early)
2018-19,bendedr01,2,0-4 (rookie scale / early)
2018-19,bertada01,2,0-4 (rookie scale / early)
2018-19,bertada02,0,0-4 (rookie scale / early)
2018-19,beverpa01,6,5-6 (25% max eligible)
2018-19,birchkh01,1,0-4 (rookie scale / early)
2018-19,biyombi01,7,7-9 (30% max eligible)
2018-19,bjeline01,3,0-4 (rookie scale / early)
2018-19,blakean01,1,0-4 (rookie scale / early)
2018-19,bledser01,8,7-9 (30% max eligible)
2018-19,blossja01,0,0-4 (rookie scale / early)
2018-19,bogdabo01,1,0-4 (rookie scale / early)
2018-19,bogdabo02,4,0-4 (rookie scale / early)
2018-19,bogutan01,13,10+ (35% / supermax eligible)
2018-19,boldejo01,0,0-4 (rookie scale / early)
2018-19,bongais01,0,0-4 (rookie scale / early)
2018-19,bookede01,3,0-4 (rookie scale / early)
2018-19,bouchch01,1,0-4 (rookie scale / early)
2018-19,bradlav01,8,7-9 (30% max eligible)
2018-19,bradlto01,1,0-4 (rookie scale / early)
2018-19,breweco01,11,10+ (35% / supermax eligible)
2018-19,bridgmi01,0,0-4 (rookie scale / early)
2018-19,bridgmi02,0,0-4 (rookie scale / early)
2018-19,briscis01,0,0-4 (rookie scale / early)
2018-19,broekry01,0,0-4 (rookie scale / early)
2018-19,brogdma01,2,0-4 (rookie scale / early)
2018-19,brookdi01,1,0-4 (rookie scale / early)
2018-19,brookma01,4,0-4 (rookie scale / early)
2018-19,brownbr01,0,0-4 (rookie scale / early)
2018-19,brownja02,2,0-4 (rookie scale / early)
2018-19,brownlo01,4,0-4 (rookie scale / early)
2018-19,brownst02,1,0-4 (rookie scale / early)
2018-19,browntr01,0,0-4 (rookie scale / early)
2018-19,brunsja01,0,0-4 (rookie scale / early)
2018-19,bryanth01,1,0-4 (rookie scale / early)
2018-19,bullore01,5,5-6 (25% max eligible)
2018-19,burketr01,5,5-6 (25% max eligible)
2018-19,burksal01,7,7-9 (30% max eligible)
2018-19,burtode02,0,0-4 (rookie scale / early)
2018-19,butleji01,7,7-9 (30% max eligible)
2018-19,cabocbr01,4,0-4 (rookie scale / early)
2018-19,caldejo01,13,10+ (35% / supermax eligible)
2018-19,caldwke01,5,5-6 (25% max eligible)
2018-19,canaais01,5,5-6 (25% max eligible)
2018-19,capelca01,4,0-4 (rookie scale / early)
2018-19,carrode01,9,7-9 (30% max eligible)
2018-19,carteje01,0,0-4 (rookie scale / early)
2018-19,cartemi01,5,5-6 (25% max eligible)
2018-19,cartevi01,20,10+ (35% / supermax eligible)
2018-19,cartewe01,0,0-4 (rookie scale / early)
2018-19,carusal01,1,0-4 (rookie scale / early)
2018-19,casspom01,9,7-9 (30% max eligible)
2018-19,caulewi01,3,0-4 (rookie scale / early)
2018-19,caupatr01,0,0-4 (rookie scale / early)
2018-19,cavanty01,1,0-4 (rookie scale / early)
