season,season_end,team,player,player_id,salary
2017-18,2018,MIA,Tyler Johnson,johnsty01,5881260
2017-18,2018,MIA,Justise Winslow,winslju01,2705040
2017-18,2018,MIA,Bam Adebayo,adebaba01,2490360
2017-18,2018,MIA,Luke Babbitt,babbilu01,1974159
2017-18,2018,MIA,Jordan Mickey,mickejo01,1471382
2017-18,2018,MIA,Josh Richardson,richajo01,1471382
2017-18,2018,MIA,Dwyane Wade,wadedw01,1471382
2017-18,2018,MIA,Udonis Haslem,hasleud01,1471382
2017-18,2018,MIA,Rodney McGruder,mcgruro01,1312611
2017-18,2018,MIA,A.J. Hammons,hammoaj01,1312611
2017-18,2018,MIA,Derrick Jones,jonesde02,0
2017-18,2018,MIA,Derrick Walton,waltode01,0
2017-18,2018,MIA,Matt Williams,willima05,0
2017-18,2018,MIL,Giannis Antetokounmpo,antetgi01,22471910
2017-18,2018,MIL,Eric Bledsoe,bledser01,14500000
2017-18,2018,MIL,Khris Middleton,middlkh01,14100000
2017-18,2018,MIL,John Henson,hensojo01,11422536
2017-18,2018,MIL,Mirza Teletovic,teletmi01,10500000
2017-18,2018,MIL,Tony Snell,snellto01,9821429
2017-18,2018,MIL,Matthew Dellavedova,dellama01,9607500
2017-18,2018,MIL,Jabari Parker,parkeja01,6782392
2017-18,2018,MIL,Thon Maker,makerth01,2684160
2017-18,2018,MIL,D.J. Wilson,wilsodj01,2135040
2017-18,2018,MIL,Spencer Hawes,hawessp01,2007059
2017-18,2018,MIL,Larry Sanders,sandela01,1865547
2017-18,2018,MIL,Tyler Zeller,zellety01,1709538
2017-18,2018,MIL,Jason Terry,terryja01,1471382
2017-18,2018,MIL,Malcolm Brogdon,brogdma01,1312611
2017-18,2018,MIL,Sterling Brown,brownst02,815615
2017-18,2018,MIL,Sean Kilpatrick,kilpase01,789725
2017-18,2018,MIL,DeAndre Liggins,liggide01,757427
2017-18,2018,MIL,Shabazz Muhammad,muhamsh01,324203
2017-18,2018,MIL,Brandon Jennings,jennibr01,297169
2017-18,2018,MIL,Xavier Munford,munfoxa02,0
2017-18,2018,MIL,Gary Payton,paytoga02,0
2017-18,2018,MIL,Marshall Plumlee,plumlma02,0
2017-18,2018,MIL,Jalen Moore,mooreja02,0
2017-18,2018,MIL,Joel Bolomboy,bolomjo01,0
2017-18,2018,MIN,Jimmy Butler,butleji01,19301070
2017-18,2018,MIN,Jeff Teague,teaguje01,19000000
2017-18,2018,MIN,Gorgui Dieng,dienggo01,14112360
2017-18,2018,MIN,Taj Gibson,gibsota01,14000000
2017-18,2018,MIN,Andrew Wiggins,wiggian01,7574322
2017-18,2018,MIN,Cole Aldrich,aldrico01,7300000
2017-18,2018,MIN,Karl-Anthony Towns,townska01,6216840
2017-18,2018,MIN,Jamal Crawford,crawfja01,4328000
2017-18,2018,MIN,Nemanja Bjelica,bjeline01,3949999
2017-18,2018,MIN,Justin Patton,pattoju01,2247480
2017-18,2018,MIN,Tyus Jones,jonesty01,1471382
2017-18,2018,MIN,Aaron Brooks,brookaa01,1471382
2017-18,2018,MIN,Kevin Martin,martike02,1360305
2017-18,2018,MIN,Marcus Georges-Hunt,georgma01,1312611
2017-18,2018,MIN,Shabazz Muhammad,muhamsh01,1238616
2017-18,2018,MIN,Derrick Rose,rosede01,290951
2017-18,2018,MIN,Amile Jefferson,jeffeam01,4608
2017-18,2018,MIN,Anthony Brown,brownan02,0
2017-18,2018,NOP,Jrue Holiday,holidjr01,25686667
2017-18,2018,NOP,Anthony Davis,davisan02,23775506
2017-18,2018,NOP,DeMarcus Cousins,couside01,18063850
2017-18,2018,NOP,Nikola Mirotic,mirotni01,12500000
2017-18,2018,NOP,Solomon Hill,hillso01,12236535
2017-18,2018,NOP,E'Twaun Moore,mooreet01,8445024
2017-18,2018,NOP,Alexis Ajinca,ajincal01,4961798
2017-18,2018,NOP,Rajon Rondo,rondora01,3300000
2017-18,2018,NOP,Darius Miller,milleda01,2100000
2017-18,2018,NOP,Rashad Vaughn,vaughra01,1889040
2017-18,2018,NOP,Ian Clark,clarkia01,1471382
2017-18,2018,NOP,Cheick Diallo,diallch01,1312611
2017-18,2018,NOP,Frank Jackson,jacksfr01,815615
2017-18,2018,NOP,Emeka Okafor,okafoem01,774914
2017-18,2018,NOP,DeAndre Liggins,liggide01,754378
2017-18,2018,NOP,Jordan Crawford,crawfjo02,308190
2017-18,2018,NOP,Josh Smith,smithjo03,210500
2017-18,2018,NOP,Larry Drew,drewla02,148318
2017-18,2018,NOP,"Walt Lemon, Jr.",lemonwa01,92160
2017-18,2018,NOP,Quinn Cook,cookqu01,25000
2017-18,2018,NOP,Axel Toupane,toupaax01,25000
2017-18,2018,NOP,Mike James,jamesmi02,0
2017-18,2018,NOP,Charles Cooke,cookech01,0
2017-18,2018,NYK,Enes Kanter,kanteen01,20566802
2017-18,2018,NYK,Joakim Noah,noahjo01,17765000
2017-18,2018,NYK,Tim Hardaway,hardati02,16500000
2017-18,2018,NYK,Courtney Lee,leeco01,11747890
2017-18,2018,NYK,Lance Thomas,thomala01,6655325
2017-18,2018,NYK,Kristaps Porzingis,porzikr01,4503600
2017-18,2018,NYK,Ron Baker,bakerro01,4328000
2017-18,2018,NYK,Kyle O'Quinn,oquinky01,4087500
2017-18,2018,NYK,Frank Ntilikina,ntilila01,3501120
2017-18,2018,NYK,Emmanuel Mudiay,mudiaem01,3381480
2017-18,2018,NYK,Mindaugas Kuzminskas,kuzmimi01,3025035
2017-18,2018,NYK,Johnny O'Bryant,obryajo01,1524305
2017-18,2018,NYK,Michael Beasley,beaslmi01,1471382
2017-18,2018,NYK,Ramon Sessions,sessira01,1471382
2017-18,2018,NYK,Jarrett Jack,jackja01,1471382
2017-18,2018,NYK,Damyean Dotson,dotsoda01,1100000
2017-18,2018,NYK,Trey Burke,burketr01,784160
2017-18,2018,NYK,Troy Williams,willitr02,370794
2017-18,2018,NYK,Marshall Plumlee,plumlma02,100000
2017-18,2018,NYK,Nigel Hayes,hayesni01,50000
2017-18,2018,NYK,Luke Kornet,kornelu01,0
2017-18,2018,NYK,Isaiah Hicks,hicksis01,0
2017-18,2018,OKC,Russell Westbrook,westbru01,28530608
2017-18,2018,OKC,Carmelo Anthony,anthoca01,26243760
2017-18,2018,OKC,Steven Adams,adamsst01,22471910
2017-18,2018,OKC,Paul George,georgpa01,19508958
2017-18,2018,OKC,Andre Roberson,roberan03,9259259
2017-18,2018,OKC,Alex Abrines,abrinal01,5725000
2017-18,2018,OKC,Patrick Patterson,pattepa01,5192000
2017-18,2018,OKC,Kyle Singler,singlky01,4666500
2017-18,2018,OKC,Ronnie Price,pricero01,2442455
2017-18,2018,OKC,Nick Collison,collini01,2328652
2017-18,2018,OKC,Terrance Ferguson,fergute01,1785000
2017-18,2018,OKC,Jerami Grant,grantje01,1524305
2017-18,2018,OKC,Raymond Felton,feltora01,1471382
2017-18,2018,OKC,Josh Huestis,huestjo01,1471382
2017-18,2018,OKC,Dakari Johnson,johnsda04,815615
2017-18,2018,OKC,Corey Brewer,breweco01,340829
2017-18,2018,OKC,PJ Dozier,doziepj01,0
2017-18,2018,OKC,Daniel Hamilton,hamilda02,0
2017-18,2018,ORL,Bismack Biyombo,biyombi01,17000000
2017-18,2018,ORL,Evan Fournier,fournev01,17000000
2017-18,2018,ORL,Nikola Vucevic,vucevni01,12250000
2017-18,2018,ORL,Terrence Ross,rosste01,10500000
2017-18,2018,ORL,D.J. Augustin,augusdj01,7250000
2017-18,2018,ORL,Jonathon Simmons,simmojo02,6300000
2017-18,2018,ORL,Shelvin Mack,macksh01,6000000
2017-18,2018,ORL,Aaron Gordon,gordoaa01,5504420
2017-18,2018,ORL,Jonathan Isaac,isaacjo01,4186320
2017-18,2018,ORL,Mario Hezonja,hezonma01,4078320
2017-18,2018,ORL,Arron Afflalo,afflaar01,1471382
2017-18,2018,ORL,Marreese Speights,speigma01,1471382
2017-18,2018,ORL,Wesley Iwundu,iwundwe01,1050000
2017-18,2018,ORL,Khem Birch,birchkh01,815615
2017-18,2018,ORL,C.J. Watson,watsocj01,333334
2017-18,2018,ORL,Rashad Vaughn,vaughra01,166258
2017-18,2018,ORL,Rodney Purvis,purviro01,161280
2017-18,2018,ORL,Adreian Payne,paynead01,0
2017-18,2018,ORL,Jamel Artis,artisja01,0
2017-18,2018,PHI,J.J. Redick,redicjj01,23000000
2017-18,2018,PHI,Robert Covington,covinro01,16698103
2017-18,2018,PHI,Amir Johnson,johnsam01,11000000
2017-18,2018,PHI,Jerryd Bayless,bayleje01,9000000
2017-18,2018,PHI,Trevor Booker,booketr01,8725000
2017-18,2018,PHI,Markelle Fultz,fultzma01,7026240
2017-18,2018,PHI,Ben Simmons,simmobe01,6168840
2017-18,2018,PHI,Joel Embiid,embiijo01,6100266
2017-18,2018,PHI,Dario Saric,saricda01,2422560
2017-18,2018,PHI,Justin Anderson,anderju01,1579440
2017-18,2018,PHI,Richaun Holmes,holmeri01,1471382
2017-18,2018,PHI,T.J. McConnell,mccontj01,1471382
2017-18,2018,PHI,Furkan Korkmaz,korkmfu01,1465920
2017-18,2018,PHI,Timothe Luwawu-Cabarrot,luwawti01,1386600
2017-18,2018,PHI,Gerald Henderson,hendege02,1000000
2017-18,2018,PHI,Marco Belinelli,belinma01,776217
2017-18,2018,PHI,Tibor Pleiss,pleisti01,500000
2017-18,2018,PHI,Ersan Ilyasova,ilyaser01,357454
2017-18,2018,PHI,Larry Drew,drewla02,74159
2017-18,2018,PHI,James Young,youngja01,0
2017-18,2018,PHI,Jacob Pullen,pulleja01,0
2017-18,2018,PHI,James Michael McAdoo,mcadoja01,0
2017-18,2018,PHI,Demetrius Jackson,jacksde01,0
2017-18,2018,PHO,Greg Monroe,monrogr01,16384175
2017-18,2018,PHO,Brandon Knight,knighbr03,13618750
2017-18,2018,PHO,Tyson Chandler,chandty01,13000000
2017-18,2018,PHO,Jared Dudley,dudleja01,10000000
2017-18,2018,PHO,Alan Williams,willial03,6000000
2017-18,2018,PHO,Josh Jackson,jacksjo02,5090040
2017-18,2018,PHO,Dragan Bender,bendedr01,4468800
2017-18,2018,PHO,Alex Len,lenal01,4187599
2017-18,2018,PHO,Troy Daniels,danietr01,3408520
2017-18,2018,PHO,Elfrid Payton,paytoel01,3332340
2017-18,2018,PHO,T.J. Warren,warretj01,3152931
2017-18,2018,PHO,Marquese Chriss,chrisma01,3073800
2017-18,2018,PHO,Devin Booker,bookede01,2319360
2017-18,2018,PHO,Tyler Ulis,ulisty01,1312611
2017-18,2018,PHO,Isaiah Canaan,canaais01,997547
2017-18,2018,PHO,Davon Reed,reedda01,815615
2017-18,2018,PHO,Leandro Barbosa,barbole01,500000
2017-18,2018,PHO,Derrick Jones,jonesde02,400458
2017-18,2018,PHO,Shaquille Harrison,harrish01,267160
2017-18,2018,PHO,Josh Gray,grayjo01,101376
2017-18,2018,PHO,Mike James,jamesmi02,87552
2017-18,2018,PHO,Danuel House,houseda01,0
2017-18,2018,PHO,Alec Peters,peteral01,0
2017-18,2018,POR,Damian Lillard,lillada01,26153057
2017-18,2018,POR,CJ McCollum,mccolcj01,23962573
2017-18,2018,POR,Evan Turner,turneev01,17131148
2017-18,2018,POR,Maurice Harkless,harklma01,10162922
2017-18,2018,POR,Meyers Leonard,leoname01,9904495
2017-18,2018,POR,Al-Farouq Aminu,aminual01,7319035
2017-18,2018,POR,Ed Davis,davised01,6352531
2017-18,2018,POR,Zach Collins,colliza01,3057240
2017-18,2018,POR,Jusuf Nurkic,nurkiju01,2947305
2017-18,2018,POR,Andrew Nicholson,nichoan01,2844429
2017-18,2018,POR,Shabazz Napier,napiesh01,2361360
2017-18,2018,POR,Anderson Varejao,varejan01,1913345
2017-18,2018,POR,Pat Connaughton,connapa01,1471382
2017-18,2018,POR,Caleb Swanigan,swanica01,1465920
2017-18,2018,POR,Jake Layman,laymaja01,1312611
2017-18,2018,POR,Festus Ezeli,ezelife01,333334
2017-18,2018,POR,Georgios Papagiannis,papagge01,259556
2017-18,2018,POR,Wade Baldwin,baldwwa01,229892
2017-18,2018,POR,Brandon Rush,rushbr01,83129
2017-18,2018,POR,C.J. Wilcox,wilcocj01,0
2017-18,2018,SAC,Zach Randolph,randoza01,12307692
2017-18,2018,SAC,Iman Shumpert,shumpim01,10337079
2017-18,2018,SAC,Joe Johnson,johnsjo02,9505000
2017-18,2018,SAC,Bogdan Bogdanovic,bogdabo01,9470614
2017-18,2018,SAC,Kosta Koufos,koufoko01,8393000
2017-18,2018,SAC,Garrett Temple,templga01,8000000
2017-18,2018,SAC,Vince Carter,cartevi01,8000000
2017-18,2018,SAC,De'Aaron Fox,foxde01,4609200
2017-18,2018,SAC,Willie Cauley-Stein,caulewi01,3704160
2017-18,2018,SAC,Buddy Hield,hieldbu01,3675480
2017-18,2018,SAC,Bruno Caboclo,cabocbr01,2451225
2017-18,2018,SAC,Justin Jackson,jacksju01,2365560
2017-18,2018,SAC,Georgios Papagiannis,papagge01,2301360
2017-18,2018,SAC,Matt Barnes,barnema02,2133542
2017-18,2018,SAC,Anthony Tolliver,tollian01,2000000
2017-18,2018,SAC,Harry Giles,gilesha01,1859400
2017-18,2018,SAC,Arron Afflalo,afflaar01,1500000
2017-18,2018,SAC,Skal Labissiere,labissk01,1312611
2017-18,2018,SAC,Frank Mason,masonfr01,1184385
2017-18,2018,SAC,Caron Butler,butleca01,517220
2017-18,2018,SAC,Nigel Hayes,hayesni01,55296
2017-18,2018,SAC,Jack Cooley,cooleja01,0
2017-18,2018,SAC,JaKarr Sampson,sampsja02,0
2017-18,2018,SAS,LaMarcus Aldridge,aldrila01,21461010
2017-18,2018,SAS,Kawhi Leonard,leonaka01,18868625
2017-18,2018,SAS,Pau Gasol,gasolpa01,16000000
2017-18,2018,SAS,Tony Parker,parketo01,15453126
2017-18,2018,SAS,Patty Mills,millspa02,10714286
2017-18,2018,SAS,Danny Green,greenda02,10000000
2017-18,2018,SAS,Rudy Gay,gayru01,8406000
2017-18,2018,SAS,Manu Ginobili,ginobma01,2500000
2017-18,2018,SAS,Kyle Anderson,anderky01,2151704
2017-18,2018,SAS,Tim Duncan,duncati01,1881250
2017-18,2018,SAS,Joffrey Lauvergne,lauvejo01,1524305
2017-18,2018,SAS,Derrick White,whitede01,1404600
2017-18,2018,SAS,Bryn Forbes,forbebr01,1312611
2017-18,2018,SAS,Dejounte Murray,murrade01,1312611
2017-18,2018,SAS,Davis Bertans,bertada01,1312611
2017-18,2018,SAS,Livio Jean-Charles,jeancli01,1035200
2017-18,2018,SAS,Brandon Paul,paulbr01,815615
2017-18,2018,SAS,Darrun Hilliard,hillida01,0
2017-18,2018,SAS,Matt Costello,costema01,0
2017-18,2018,TOR,Kyle Lowry,lowryky01,28703704
2017-18,2018,TOR,DeMar DeRozan,derozde01,27739975
2017-18,2018,TOR,Serge Ibaka,ibakase01,20061729
2017-18,2018,TOR,Jonas Valanciunas,valanjo01,15460675
2017-18,2018,TOR,C.J. Miles,milescj01,7936509
2017-18,2018,TOR,Lucas Nogueira,noguelu01,2947305
2017-18,2018,TOR,Jakob Poeltl,poeltja01,2825640
2017-18,2018,TOR,Delon Wright,wrighde01,1645200
2017-18,2018,TOR,OG Anunoby,anunoog01,1645200
2017-18,2018,TOR,Malachi Richardson,richama01,1504560
2017-18,2018,TOR,Norman Powell,powelno01,1471382
2017-18,2018,TOR,Pascal Siakam,siakapa01,1312611
2017-18,2018,TOR,Fred VanVleet,vanvlfr01,1312611
2017-18,2018,TOR,Justin Hamilton,hamilju01,1000000
2017-18,2018,TOR,Alfonzo McKinnie,mckinal01,815615
2017-18,2018,TOR,K.J. McDaniels,mcdankj01,100000
2017-18,2018,TOR,Nigel Hayes,hayesni01,92160
2017-18,2018,TOR,Malcolm Miller,millema01,0
2017-18,2018,TOR,Lorenzo Brown,brownlo01,0
2017-18,2018,UTA,Rudy Gobert,goberru01,21974719
2017-18,2018,UTA,Ricky Rubio,rubiori01,14275000
2017-18,2018,UTA,Joe Ingles,inglejo01,14136364
2017-18,2018,UTA,Derrick Favors,favorde01,12000000
2017-18,2018,UTA,Alec Burks,burksal01,10845506
2017-18,2018,UTA,Jae Crowder,crowdja01,6796117
2017-18,2018,UTA,Thabo Sefolosha,sefolth01,5250000
2017-18,2018,UTA,Dante Exum,exumda01,4992385
2017-18,2018,UTA,Jonas Jerebko,jerebjo01,4000000
2017-18,2018,UTA,Ekpe Udoh,udohek01,3200000
2017-18,2018,UTA,Donovan Mitchell,mitchdo01,2621280
2017-18,2018,UTA,Raul Neto,netora01,1471382
2017-18,2018,UTA,Tony Bradley,bradlto01,1414920
2017-18,2018,UTA,Joel Bolomboy,bolomjo01,1312611
2017-18,2018,UTA,Royce O'Neale,onealro01,815615
2017-18,2018,UTA,Derrick Rose,rosede01,749761
2017-18,2018,UTA,David Stockton,stockda01,192813
2017-18,2018,UTA,Naz Mitrou-Long,mitrona01,92160
2017-18,2018,UTA,Georges Niang,niangge01,0
2017-18,2018,UTA,Erik McCree,mccreer01,0
2017-18,2018,UTA,Eric Griffin,griffer01,0
2017-18,2018,UTA,Nate Wolters,woltena01,0
2017-18,2018,WAS,Otto Porter,porteot01,24773250
2017-18,2018,WAS,Bradley Beal,bealbr01,23775506
2017-18,2018,WAS,John Wall,walljo01,18063850
2017-18,2018,WAS,Ian Mahinmi,mahinia01,16661641
2017-18,2018,WAS,Marcin Gortat,gortama01,12782609
2017-18,2018,WAS,Markieff Morris,morrima02,8000000
2017-18,2018,WAS,Jason Smith,smithja02,5225000
2017-18,2018,WAS,Jodie Meeks,meeksjo01,3290000
2017-18,2018,WAS,Tomas Satoransky,satorto01,3000000
2017-18,2018,WAS,Kelly Oubre,oubreke01,2093040
2017-18,2018,WAS,Tim Frazier,fraziti01,2000000
2017-18,2018,WAS,Chris McCullough,mcculch01,1471382
2017-18,2018,WAS,Mike Scott,scottmi01,1471382
2017-18,2018,WAS,Martell Webster,webstma02,833333
2017-18,2018,WAS,Ramon Sessions,sessira01,390706
2017-18,2018,WAS,Carrick Felix,felixca01,140902
2017-18,2018,WAS,Daniel Ochefu,ochefda01,50000
2017-18,2018,WAS,Ty Lawson,lawsoty01,8313
2017-18,2018,WAS,Devin Robinson,robinde01,0
2017-18,2018,WAS,Michael Young,youngmi02,0
2018-19,2019,ATL,Carmelo Anthony,anthoca01,25534253
2018-19,2019,ATL,Kent Bazemore,bazemke01,18089887
2018-19,2019,ATL,Jeremy Lin,linje01,13071063
2018-19,2019,ATL,Miles Plumlee,plumlmi01,12500000
2018-19,2019,ATL,Dewayne Dedmon,dedmode01,7200000
2018-19,2019,ATL,Trae Young,youngtr01,5356440
2018-19,2019,ATL,Alex Len,lenal01,4350000
2018-19,2019,ATL,Taurean Waller-Prince,princta02,2526840
2018-19,2019,ATL,Justin Anderson,anderju01,2516048
2018-19,2019,ATL,Vince Carter,cartevi01,2393887
2018-19,2019,ATL,Jamal Crawford,crawfja01,2304226
2018-19,2019,ATL,John Collins,collijo01,2299080
2018-19,2019,ATL,Kevin Huerter,huertke01,2250960
2018-19,2019,ATL,DeAndre' Bembry,bembrde01,1634640
2018-19,2019,ATL,Omari Spellman,spellom01,1620480
2018-19,2019,ATL,Daniel Hamilton,hamilda02,1349383
2018-19,2019,ATL,Jabari Bird,birdja01,1349383
2018-19,2019,ATL,Jaylen Adams,adamsja01,236854
2018-19,2019,ATL,Deyonta Davis,davisde01,196553
2018-19,2019,ATL,Tyler Zeller,zellety01,106974
2018-19,2019,ATL,B.J. Johnson,johnsbj01,94742
2018-19,2019,ATL,Isaac Humphries,humphis01,47371
2018-19,2019,ATL,Jordan Sibert,siberjo01,47371
2018-19,2019,ATL,Alex Poythress,poythal01,0
2018-19,2019,BOS,Gordon Hayward,haywago01,31214295
2018-19,2019,BOS,Al Horford,horfoal01,28928710
2018-19,2019,BOS,Kyrie Irving,irvinky01,20099189
2018-19,2019,BOS,Marcus Smart,smartma01,11660716
2018-19,2019,BOS,Jayson Tatum,tatumja01,6700800
2018-19,2019,BOS,Marcus Morris,morrima03,5375000
2018-19,2019,BOS,Aron Baynes,baynear01,5193600
2018-19,2019,BOS,Jaylen Brown,brownja02,5169960
2018-19,2019,BOS,Terry Rozier,roziete01,3050390
2018-19,2019,BOS,Guerschon Yabusele,yabusgu01,2667600
2018-19,2019,BOS,Robert Williams,williro04,1654440
2018-19,2019,BOS,Semi Ojeleye,ojelese01,1378242
2018-19,2019,BOS,Daniel Theis,theisda01,1378242
2018-19,2019,BOS,Brad Wanamaker,wanambr01,838464
2018-19,2019,BOS,Greg Monroe,monrogr01,122344
2018-19,2019,BOS,Demetrius Jackson,jacksde01,92857
2018-19,2019,BOS,Jonathan Gibson,gibsojo01,17092
2018-19,2019,BOS,R.J. Hunter,hunterj01,0
2018-19,2019,BOS,PJ Dozier,doziepj01,0
2018-19,2019,BRK,Dwight Howard,howardw01,18919725
2018-19,2019,BRK,Allen Crabbe,crabbal01,18500000
2018-19,2019,BRK,DeMarre Carroll,carrode01,15400000
2018-19,2019,BRK,Kenneth Faried,farieke01,13764045
2018-19,2019,BRK,Jared Dudley,dudleja01,9530000
2018-19,2019,BRK,Joe Harris,harrijo01,8333333
2018-19,2019,BRK,D'Angelo Russell,russeda01,7019698
2018-19,2019,BRK,Deron Williams,willide01,5474787
2018-19,2019,BRK,Ed Davis,davised01,4449000
2018-19,2019,BRK,Rondae Hollis-Jefferson,holliro01,2470357
2018-19,2019,BRK,Greg Monroe,monrogr01,2165481
2018-19,2019,BRK,Jarrett Allen,allenja01,2034120
2018-19,2019,BRK,Shabazz Napier,napiesh01,1942422
2018-19,2019,BRK,Caris LeVert,leverca01,1702800
2018-19,2019,BRK,Spencer Dinwiddie,dinwisp01,1656092
2018-19,2019,BRK,DÅ¾anan Musa,musadz01,1632240
2018-19,2019,BRK,Rodions Kurucs,kurucro01,1618320
2018-19,2019,BRK,Treveon Graham,grahatr01,1512601
2018-19,2019,BRK,Mitch Creek,creekmi01,94742
2018-19,2019,BRK,Tahjere McCall,mccalta01,47371
2018-19,2019,BRK,Theo Pinson,pinsoth01,4737
2018-19,2019,BRK,Alan Williams,willial03,0
2018-19,2019,CHI,Otto Porter,porteot01,26011913
2018-19,2019,CHI,Zach LaVine,lavinza01,19500000
2018-19,2019,CHI,Robin Lopez,lopezro01,14357750
2018-19,2019,CHI,Ãmer AÅÄ±k,asikom01,11286516
2018-19,2019,CHI,Cristiano FelÃ­cio,feliccr01,8470980
2018-19,2019,CHI,Lauri Markkanen,markkla01,4536120
2018-19,2019,CHI,Wendell Carter,cartewe01,4441200
2018-19,2019,CHI,Kris Dunn,dunnkr01,4221000
2018-19,2019,CHI,Cameron Payne,payneca01,3263295
2018-19,2019,CHI,Carmelo Anthony,anthoca01,2393887
2018-19,2019,CHI,Denzel Valentine,valende01,2280600
2018-19,2019,CHI,Chandler Hutchison,hutchch01,1991520
2018-19,2019,CHI,MarShon Brooks,brookma01,1656092
2018-19,2019,CHI,TimothÃ© Luwawu-Cabarrot,luwawti01,1544951
2018-19,2019,CHI,Wayne Selden,seldewa01,1544951
2018-19,2019,CHI,Antonio Blakeney,blakean01,1349383
2018-19,2019,CHI,Ryan Arcidiacono,arcidry01,1349383
2018-19,2019,CHI,Shaquille Harrison,harrish01,1311265
2018-19,2019,CHI,Michael Carter-Williams,cartemi01,1200000
2018-19,2019,CHI,Walt Lemon,lemonwa01,99107
2018-19,2019,CHI,JaKarr Sampson,sampsja02,88531
2018-19,2019,CHI,Brandon Sampson,sampsbr01,0
2018-19,2019,CHI,Rawle Alkins,alkinra01,0
2018-19,2019,CHO,Nicolas Batum,batumni01,24000000
2018-19,2019,CHO,Bismack Biyombo,biyombi01,17000000
2018-19,2019,CHO,Marvin Williams,willima02,14087500
2018-19,2019,CHO,Cody Zeller,zelleco01,13528090
2018-19,2019,CHO,Michael Kidd-Gilchrist,kiddgmi01,13000000
2018-19,2019,CHO,Kemba Walker,walkeke02,12000000
2018-19,2019,CHO,Jeremy Lamb,lambje01,7488372
2018-19,2019,CHO,Tony Parker,parketo01,5000000
2018-19,2019,CHO,Frank Kaminsky,kaminfr01,3627842
2018-19,2019,CHO,Malik Monk,monkma01,3447480
2018-19,2019,CHO,Miles Bridges,bridgmi02,3206640
2018-19,2019,CHO,Shelvin Mack,macksh01,2029463
2018-19,2019,CHO,Willy HernangÃ³mez,hernawi01,1544951
2018-19,2019,CHO,Dwayne Bacon,bacondw01,1378242
2018-19,2019,CHO,Devonte' Graham,grahade01,988464
2018-19,2019,CHO,Joe Chealey,chealjo01,0
2018-19,2019,CHO,J.P. Macura,macurjp01,0
2018-19,2019,CLE,Kevin Love,loveke01,24119025
2018-19,2019,CLE,Tristan Thompson,thomptr01,17469565
2018-19,2019,CLE,J.R. Smith,smithjr01,14720000
2018-19,2019,CLE,Brandon Knight,knighbr03,14631250
2018-19,2019,CLE,Jordan Clarkson,clarkjo01,12500000
2018-19,2019,CLE,John Henson,hensojo01,11327466
2018-19,2019,CLE,Matthew Dellavedova,dellama01,9607500
2018-19,2019,CLE,Collin Sexton,sextoco01,4068600
2018-19,2019,CLE,Marquese Chriss,chrisma01,3206160
2018-19,2019,CLE,Cedi Osman,osmande01,2775000
2018-19,2019,CLE,Channing Frye,fryech01,2393887
2018-19,2019,CLE,Larry Nance,nancela02,2272391
2018-19,2019,CLE,Ante Å½iÅ¾iÄ,zizican01,1952760
2018-19,2019,CLE,David Nwaba,nwabada01,1512601
2018-19,2019,CLE,Isaiah Taylor,taylois01,950000
2018-19,2019,CLE,Nik Stauskas,stausni01,540472
2018-19,2019,CLE,Patrick McCaw,mccawpa01,323529
2018-19,2019,CLE,Cameron Payne,payneca01,177062
2018-19,2019,CLE,Kobi Simmons,simmoko01,76236
2018-19,2019,CLE,Jaron Blossomgame,blossja01,0
2018-19,2019,CLE,Deng Adel,adelde01,0
2018-19,2019,DAL,Tim Hardaway,hardati02,17325000
2018-19,2019,DAL,Courtney Lee,leeco01,12253780
2018-19,2019,DAL,Zach Randolph,randoza01,11692308
2018-19,2019,DAL,Dwight Powell,poweldw01,9631250
2018-19,2019,DAL,Luka DonÄiÄ,doncilu01,6560640
2018-19,2019,DAL,Kristaps PorziÅÄ£is,porzikr01,5697054
2018-19,2019,DAL,Dirk Nowitzki,nowitdi01,5000000
2018-19,2019,DAL,J.J. Barea,bareajo01,3710850
2018-19,2019,DAL,Justin Jackson,jacksju01,2807880
2018-19,2019,DAL,Devin Harris,harride01,2393887
2018-19,2019,DAL,Salah Mejri,mejrisa01,2098196
2018-19,2019,DAL,Trey Burke,burketr01,1795015
2018-19,2019,DAL,Dorian Finney-Smith,finnedo01,1544951
2018-19,2019,DAL,Chinanu Onuaku,onuakch01,1544951
2018-19,2019,DAL,Maxi Kleber,klebima01,1378242
2018-19,2019,DAL,Jalen Brunson,brunsja01,1230000
2018-19,2019,DAL,Ray Spalding,spaldra01,838464
2018-19,2019,DAL,Ryan Broekhoff,broekry01,838464
2018-19,2019,DAL,Terry Larrier,larrite01,6000
2018-19,2019,DAL,Ding Yanyuhang,yanyudi01,4737
2018-19,2019,DAL,Daryl Macon,maconda01,0
2018-19,2019,DAL,Kostas Antetokounmpo,antetko01,0
2018-19,2019,DEN,Paul Millsap,millspa01,29230769
2018-19,2019,DEN,Nikola JokiÄ,jokicni01,24605181
2018-19,2019,DEN,Gary Harris,harriga01,16517857
2018-19,2019,DEN,Mason Plumlee,plumlma01,12917808
2018-19,2019,DEN,Will Barton,bartowi01,11830358
2018-19,2019,DEN,Jamal Murray,murraja01,3499800
2018-19,2019,DEN,Trey Lyles,lylestr01,3364249
2018-19,2019,DEN,Michael Porter,portemi01,2894160
2018-19,2019,DEN,Juan HernangÃ³mez,hernaju01,2166360
