season,player_id,player,age,g,gs,mp,per,ts_pct,usg_pct,ws,ws_48,obpm,dbpm,bpm,vorp
2022-23,inglejo01,Joe Ingles,35.0,46.0,0.0,1044.0,10.7,0.616,12.6,2.3,0.107,-1.6,0.8,-0.7,0.3
2022-23,johnsja05,Jalen Johnson,21.0,70.0,6.0,1042.0,14.1,0.554,16.0,2.1,0.099,-1.2,1.5,0.3,0.6
2022-23,jacksis01,Isaiah Jackson,21.0,63.0,12.0,1042.0,17.5,0.595,17.4,2.7,0.124,-1.7,0.9,-0.8,0.3
2022-23,daniedy01,Dyson Daniels,19.0,59.0,11.0,1042.0,8.8,0.503,11.6,1.3,0.061,-3.4,1.6,-1.8,0.0
2022-23,gabriwe01,Wenyen Gabriel,25.0,68.0,2.0,1024.0,14.4,0.626,14.1,2.8,0.132,-2.3,0.1,-2.2,-0.1
2022-23,riverau01,Austin Rivers,30.0,52.0,10.0,1016.0,7.4,0.564,10.5,1.3,0.061,-3.3,0.5,-2.8,-0.2
2022-23,diallha01,Hamidou Diallo,24.0,56.0,0.0,996.0,15.7,0.593,21.8,1.3,0.063,-1.8,0.4,-1.4,0.1
2022-23,bartowi01,Will Barton,32.0,56.0,2.0,993.0,10.0,0.493,18.9,0.4,0.021,-2.0,-0.6,-2.6,-0.2
2022-23,baglema01,Marvin Bagley III,23.0,42.0,25.0,990.0,17.2,0.587,20.4,2.0,0.095,0.3,-1.2,-0.9,0.3
2022-23,reddica01,Cam Reddish,23.0,40.0,20.0,990.0,10.6,0.561,17.1,0.9,0.046,-2.6,-0.8,-3.4,-0.4
2022-23,landajo01,Jock Landale,27.0,69.0,4.0,979.0,16.4,0.595,19.3,2.7,0.132,-0.7,-0.4,-1.1,0.2
2022-23,littlna01,Nassir Little,22.0,54.0,4.0,976.0,10.2,0.555,16.0,0.7,0.032,-1.6,-1.4,-3.0,-0.3
2022-23,garubus01,Usman Garuba,20.0,75.0,1.0,970.0,12.9,0.569,10.5,1.8,0.091,-2.0,0.6,-1.4,0.2
2022-23,thorjt01,JT Thor,20.0,69.0,8.0,969.0,7.0,0.506,13.1,0.2,0.009,-4.3,-0.4,-4.7,-0.7
2022-23,highsha01,Haywood Highsmith,26.0,54.0,11.0,969.0,8.5,0.517,12.5,0.9,0.046,-3.7,0.7,-3.1,-0.3
2022-23,payneca01,Cameron Payne,28.0,48.0,15.0,968.0,13.2,0.512,24.8,1.1,0.053,-0.5,-0.7,-1.2,0.2
2022-23,nunnke01,Kendrick Nunn,27.0,70.0,2.0,964.0,11.1,0.53,23.7,0.2,0.008,-2.0,-1.5,-3.5,-0.4
2022-23,townska01,Karl-Anthony Towns,27.0,29.0,29.0,957.0,18.8,0.618,25.6,2.7,0.133,2.1,0.9,3.0,1.2
2022-23,willizi01,Zion Williamson,22.0,29.0,29.0,956.0,25.2,0.652,30.4,3.6,0.18,4.8,1.0,5.8,1.9
2022-23,knoxke01,Kevin Knox,23.0,63.0,5.0,952.0,11.1,0.579,18.4,0.7,0.034,-2.1,-1.4,-3.5,-0.4
2022-23,thomaca02,Cam Thomas,21.0,57.0,4.0,948.0,14.7,0.567,27.8,1.0,0.049,-0.7,-2.0,-2.7,-0.2
2022-23,muscami01,Mike Muscala,31.0,63.0,9.0,945.0,13.0,0.608,15.1,2.5,0.128,-0.3,-0.1,-0.4,0.4
2022-23,klebima01,Maxi Kleber,31.0,37.0,5.0,930.0,8.7,0.592,10.3,1.3,0.067,-2.2,0.0,-2.2,0.0
2022-23,watanyu01,Yuta Watanabe,28.0,58.0,1.0,928.0,12.1,0.637,13.1,2.1,0.111,-0.4,-0.2,-0.6,0.3
2022-23,wainris01,Ish Wainright,28.0,60.0,2.0,915.0,9.2,0.522,12.2,1.7,0.089,-2.7,1.5,-1.2,0.2
2022-23,nixda01,Daishen Nix,20.0,57.0,7.0,914.0,5.3,0.447,15.4,-1.2,-0.062,-5.0,-1.5,-6.5,-1.0
2022-23,willija07,Jaylin Williams,20.0,49.0,36.0,914.0,11.2,0.559,13.5,1.9,0.099,-2.3,0.6,-1.7,0.1
2022-23,duartch01,Chris Duarte,25.0,46.0,12.0,897.0,8.6,0.496,19.0,0.0,-0.003,-2.9,-1.6,-4.5,-0.6
2022-23,jonesde02,Derrick Jones Jr.,25.0,64.0,0.0,893.0,13.8,0.597,14.5,2.4,0.131,-1.2,0.8,-0.4,0.3
2022-23,wadede01,Dean Wade,26.0,44.0,13.0,891.0,8.5,0.55,10.2,1.8,0.097,-2.9,2.1,-0.7,0.3
2022-23,cancavl01,Vlatko ÄanÄar,25.0,60.0,9.0,889.0,11.0,0.606,13.8,1.7,0.093,-1.7,-0.1,-1.8,0.0
2022-23,alexani01,Nickeil Alexander-Walker,24.0,59.0,3.0,884.0,11.6,0.565,17.9,1.1,0.062,-1.4,0.4,-0.9,0.2
2022-23,biyombi01,Bismack Biyombo,30.0,61.0,14.0,874.0,14.4,0.555,14.0,1.9,0.102,-3.4,2.5,-0.9,0.2
2022-23,dragigo01,Goran DragiÄ,36.0,58.0,0.0,870.0,10.3,0.514,21.1,0.4,0.025,-2.1,-1.8,-3.9,-0.4
2022-23,wisemja01,James Wiseman,21.0,45.0,22.0,867.0,15.6,0.589,21.2,1.4,0.077,-2.1,-1.4,-3.5,-0.3
2022-23,maledth01,ThÃ©o Maledon,21.0,44.0,7.0,854.0,11.6,0.515,17.0,0.8,0.047,-3.0,0.5,-2.5,-0.1
2022-23,drumman01,Andre Drummond,29.0,67.0,0.0,849.0,20.8,0.606,21.0,2.8,0.159,-1.2,0.5,-0.8,0.3
2022-23,holidaa01,Aaron Holiday,26.0,63.0,6.0,845.0,9.4,0.528,13.4,0.9,0.053,-2.9,0.9,-2.0,0.0
2022-23,langfro01,Romeo Langford,23.0,43.0,21.0,844.0,10.4,0.524,15.4,0.5,0.029,-2.6,-1.5,-4.2,-0.5
2022-23,daviste02,Terence Davis,25.0,64.0,5.0,841.0,12.9,0.563,22.2,0.9,0.054,-1.3,-0.3,-1.5,0.1
2022-23,hillge01,George Hill,36.0,46.0,1.0,834.0,10.6,0.61,11.3,1.9,0.107,-2.4,0.9,-1.5,0.1
2022-23,willima07,Mark Williams,21.0,43.0,17.0,828.0,19.8,0.659,17.0,2.8,0.163,-0.5,0.6,0.1,0.4
2022-23,williro04,Robert Williams,25.0,35.0,20.0,824.0,19.8,0.742,11.8,3.8,0.224,1.0,2.4,3.3,1.1
2022-23,matthwe02,Wesley Matthews,36.0,52.0,0.0,820.0,7.0,0.519,9.8,1.2,0.073,-3.4,0.8,-2.7,-0.1
2022-23,moodymo01,Moses Moody,20.0,63.0,3.0,817.0,10.3,0.603,14.6,1.3,0.076,-1.7,-0.9,-2.6,-0.1
2022-23,gayru01,Rudy Gay,36.0,56.0,0.0,816.0,9.0,0.475,17.7,0.3,0.018,-3.6,-0.4,-4.0,-0.4
2022-23,jeromty01,Ty Jerome,25.0,45.0,2.0,816.0,12.8,0.594,14.9,2.1,0.124,-1.1,0.3,-0.8,0.3
2022-23,robinje02,Jeremiah Robinson-Earl,22.0,43.0,20.0,814.0,13.0,0.548,14.6,1.9,0.111,-0.8,-0.7,-1.5,0.1
2022-23,simsje01,Jericho Sims,24.0,52.0,16.0,812.0,13.8,0.78,7.4,2.6,0.153,-1.0,0.5,-0.5,0.3
2022-23,houstca01,Caleb Houstan,20.0,51.0,4.0,812.0,6.2,0.508,11.0,0.7,0.039,-3.1,-0.9,-4.0,-0.4
2022-23,houseda01,Danuel House Jr.,29.0,56.0,5.0,807.0,9.4,0.6,13.8,1.3,0.075,-2.5,-0.5,-3.0,-0.2
2022-23,shamela01,Landry Shamet,25.0,40.0,9.0,807.0,10.9,0.537,18.9,1.2,0.071,-1.1,-0.3,-1.4,0.1
2022-23,saricda01,Dario Å ariÄ,28.0,57.0,12.0,806.0,13.5,0.583,19.2,1.7,0.099,-1.5,0.1,-1.4,0.1
2022-23,kornelu01,Luke Kornet,27.0,69.0,0.0,804.0,16.7,0.697,11.5,3.3,0.198,-0.4,1.3,1.0,0.6
2022-23,kolokch01,Christian Koloko,22.0,58.0,19.0,802.0,11.4,0.517,10.4,1.7,0.104,-4.3,0.8,-3.5,-0.3
2022-23,middlkh01,Khris Middleton,31.0,33.0,19.0,801.0,17.4,0.551,27.4,1.9,0.117,1.0,-0.3,0.8,0.6
2022-23,greenja01,JaMychal Green,32.0,57.0,1.0,797.0,15.5,0.65,17.5,2.2,0.133,-0.7,0.2,-0.5,0.3
2022-23,youngth01,Thaddeus Young,34.0,54.0,9.0,795.0,14.1,0.573,13.5,1.8,0.109,-1.8,1.9,0.1,0.4
2022-23,mcgowbr01,Bryce McGowens,20.0,46.0,7.0,787.0,7.2,0.519,15.0,0.1,0.005,-4.6,-1.4,-6.0,-0.8
2022-23,chrisjo01,Josh Christopher,21.0,64.0,2.0,786.0,11.5,0.523,21.9,0.0,-0.001,-3.0,-1.4,-4.3,-0.5
2022-23,covinro01,Robert Covington,32.0,48.0,0.0,779.0,14.2,0.584,15.6,1.9,0.117,-0.5,2.1,1.7,0.7
2022-23,winslju01,Justise Winslow,26.0,29.0,11.0,776.0,9.3,0.466,14.2,0.4,0.022,-3.4,0.6,-2.8,-0.2
2022-23,bambamo01,Mo Bamba,24.0,49.0,7.0,769.0,15.7,0.602,16.6,2.2,0.139,-0.2,0.7,0.5,0.5
2022-23,fontesi01,Simone Fontecchio,27.0,52.0,6.0,766.0,8.0,0.495,20.2,-0.1,-0.004,-3.0,-2.1,-5.2,-0.6
2022-23,mcbrimi01,Miles McBride,22.0,64.0,2.0,760.0,8.4,0.475,14.6,0.7,0.047,-3.6,1.4,-2.3,-0.1
2022-23,reedpa01,Paul Reed,23.0,69.0,2.0,755.0,19.2,0.62,16.4,2.8,0.18,-1.6,1.5,-0.1,0.4
2022-23,walljo01,John Wall,32.0,34.0,3.0,755.0,13.6,0.498,27.0,0.3,0.02,-0.8,-0.4,-1.2,0.1
2022-23,hamptrj01,R.J. Hampton,21.0,47.0,3.0,750.0,10.8,0.558,17.8,0.7,0.042,-2.3,-0.6,-2.9,-0.2
2022-23,sumneed01,Edmond Sumner,27.0,53.0,12.0,736.0,14.0,0.597,22.1,1.3,0.086,-2.4,-0.2,-2.6,-0.1
2022-23,nnajize01,Zeke Nnaji,22.0,53.0,5.0,728.0,12.5,0.62,15.2,1.6,0.106,-2.7,-0.9,-3.7,-0.3
2022-23,hardyja02,Jaden Hardy,20.0,48.0,5.0,708.0,14.6,0.571,26.4,0.7,0.048,-0.4,-1.9,-2.3,0.0
2022-23,holidju01,Justin Holiday,33.0,46.0,2.0,706.0,6.6,0.494,14.1,0.1,0.008,-3.7,-0.1,-3.9,-0.3
2022-23,beaucma01,MarJon Beauchamp,22.0,52.0,11.0,701.0,8.2,0.513,18.3,0.4,0.027,-4.1,-0.6,-4.8,-0.5
2022-23,pokusal01,Aleksej Pokusevski,21.0,34.0,25.0,701.0,13.4,0.522,18.3,1.0,0.066,-1.0,1.0,0.0,0.3
2022-23,toscaju01,Juan Toscano-Anderson,29.0,52.0,9.0,700.0,7.2,0.505,11.3,0.5,0.038,-4.6,0.8,-3.8,-0.3
2022-23,flynnma01,Malachi Flynn,24.0,53.0,2.0,691.0,8.7,0.479,17.4,0.5,0.034,-3.3,-0.8,-4.1,-0.4
2022-23,robindu01,Duncan Robinson,28.0,42.0,1.0,691.0,7.8,0.534,17.9,0.5,0.035,-3.5,-1.5,-5.0,-0.5
2022-23,metuch01,Chimezie Metu,25.0,66.0,0.0,689.0,17.3,0.639,17.6,2.1,0.143,-0.3,0.2,-0.1,0.3
2022-23,warretj01,T.J. Warren,29.0,42.0,0.0,687.0,13.5,0.55,19.5,1.2,0.081,-1.7,-0.2,-2.0,0.0
2022-23,mathega01,Garrison Mathews,26.0,54.0,0.0,686.0,9.7,0.573,14.7,1.0,0.067,-2.0,-0.4,-2.4,-0.1
2022-23,harremo01,Montrezl Harrell,29.0,57.0,7.0,681.0,17.6,0.631,18.9,2.2,0.153,-0.9,-0.4,-1.3,0.1
2022-23,mclaujo01,Jordan McLaughlin,26.0,43.0,0.0,678.0,11.8,0.526,11.7,1.3,0.094,-1.3,0.6,-0.7,0.2
2022-23,tateja01,Jae'Sean Tate,27.0,31.0,7.0,677.0,12.2,0.546,18.8,0.7,0.049,-2.8,-0.7,-3.5,-0.3
2022-23,weslebl01,Blake Wesley,19.0,37.0,1.0,669.0,3.5,0.393,18.5,-1.6,-0.114,-7.9,-1.8,-9.6,-1.3
2022-23,mamuksa01,Sandro Mamukelashvili,23.0,43.0,7.0,660.0,13.4,0.516,18.2,0.9,0.063,-1.1,-1.3,-2.4,-0.1
2022-23,omorueu01,Eugene Omoruyi,25.0,40.0,6.0,645.0,10.9,0.533,19.3,0.6,0.042,-3.5,-0.9,-4.4,-0.4
2022-23,pritcpa01,Payton Pritchard,25.0,48.0,3.0,643.0,10.3,0.536,19.8,0.6,0.045,-2.1,-1.2,-3.4,-0.2
2022-23,coffeam01,Amir Coffey,25.0,50.0,9.0,625.0,7.0,0.498,13.5,0.4,0.033,-4.3,-0.7,-5.0,-0.5
2022-23,gillan01,Anthony Gill,30.0,59.0,8.0,624.0,11.1,0.604,12.3,1.3,0.101,-2.4,-0.9,-3.3,-0.2
2022-23,walkeja01,Jabari Walker,20.0,56.0,0.0,619.0,9.6,0.496,17.3,0.2,0.015,-3.9,-2.1,-6.1,-0.6
2022-23,bazleda01,Darius Bazley,22.0,43.0,1.0,616.0,13.1,0.524,16.4,1.0,0.078,-2.0,1.0,-1.0,0.2
2022-23,hernaju01,Juancho HernangÃ³mez,27.0,42.0,10.0,614.0,7.6,0.504,9.4,0.7,0.053,-3.5,0.2,-3.3,-0.2
2022-23,hayesja02,Jaxson Hayes,22.0,47.0,2.0,610.0,13.7,0.605,15.7,1.5,0.118,-2.2,1.0,-1.2,0.1
2022-23,ntilila01,Frank Ntilikina,24.0,47.0,5.0,607.0,5.2,0.461,13.1,-0.1,-0.01,-6.1,-0.7,-6.7,-0.7
2022-23,jordade01,DeAndre Jordan,34.0,39.0,8.0,586.0,14.7,0.731,13.7,1.4,0.112,-2.4,0.7,-1.8,0.0
2022-23,griffbl01,Blake Griffin,33.0,41.0,16.0,569.0,13.1,0.59,12.7,1.8,0.153,-1.4,1.5,0.1,0.3
2022-23,diengou01,Ousmane Dieng,19.0,39.0,1.0,569.0,9.3,0.505,15.9,0.4,0.038,-3.1,-0.5,-3.6,-0.2
2022-23,dunnkr01,Kris Dunn,28.0,22.0,3.0,568.0,19.1,0.606,20.2,1.9,0.162,0.7,1.7,2.4,0.6
2022-23,millspa02,Patty Mills,34.0,40.0,2.0,567.0,10.6,0.554,19.7,0.4,0.035,-1.4,-1.7,-3.1,-0.2
2022-23,rubiori01,Ricky Rubio,32.0,33.0,2.0,566.0,10.4,0.442,17.7,0.7,0.062,-3.8,1.1,-2.8,-0.1
2022-23,willizi02,Ziaire Williams,21.0,37.0,4.0,561.0,7.4,0.511,18.0,0.1,0.011,-4.7,-0.8,-5.6,-0.5
2022-23,sharpda01,Day'Ron Sharpe,21.0,48.0,3.0,552.0,17.8,0.581,19.0,1.6,0.139,-1.8,-0.6,-2.3,0.0
2022-23,joneska01,Kai Jones,22.0,46.0,0.0,550.0,10.8,0.597,12.4,0.7,0.062,-4.8,0.8,-4.0,-0.3
2022-23,waterli01,Lindy Waters III,25.0,41.0,0.0,531.0,11.8,0.573,15.5,1.1,0.101,0.5,-0.4,0.1,0.3
2022-23,mcgruro01,Rodney McGruder,31.0,32.0,12.0,524.0,10.7,0.566,14.0,0.7,0.068,-0.8,-0.7,-1.5,0.1
2022-23,okekech01,Chuma Okeke,24.0,27.0,8.0,518.0,9.1,0.488,12.3,0.7,0.061,-2.4,0.8,-1.6,0.1
2022-23,bouknja01,James Bouknight,22.0,34.0,0.0,515.0,6.2,0.463,19.5,-0.4,-0.04,-5.4,-1.1,-6.5,-0.6
2022-23,chrisma02,Max Christie,19.0,41.0,3.0,512.0,7.4,0.566,10.4,0.6,0.058,-3.2,0.0,-3.1,-0.1
2022-23,bassech01,Charles Bassey,22.0,35.0,2.0,508.0,18.8,0.658,15.6,1.3,0.123,-0.6,1.3,0.7,0.3
2022-23,netora01,Raul Neto,30.0,48.0,1.0,505.0,12.6,0.628,13.2,1.5,0.142,-1.7,1.5,-0.2,0.2
2022-23,bertada01,DÄvis BertÄns,30.0,45.0,1.0,492.0,11.9,0.618,16.2,0.9,0.09,0.0,-1.3,-1.2,0.1
2022-23,gibsota01,Taj Gibson,37.0,49.0,2.0,480.0,11.4,0.585,15.3,0.8,0.082,-3.6,0.5,-3.2,-0.1
2022-23,greenja02,Javonte Green,29.0,32.0,1.0,480.0,14.5,0.646,13.6,1.4,0.142,-1.1,2.5,1.4,0.4
2022-23,jonesda03,Damian Jones,27.0,41.0,1.0,477.0,12.9,0.719,10.7,1.2,0.119,-2.0,0.3,-1.7,0.0
2022-23,robyis01,Isaiah Roby,24.0,42.0,2.0,474.0,9.3,0.497,17.8,-0.1,-0.011,-4.0,-0.6,-4.6,-0.3
2022-23,johnsst04,Stanley Johnson,26.0,30.0,0.0,469.0,13.5,0.625,15.2,0.7,0.076,-0.8,-0.2,-1.0,0.1
2022-23,mykhasv01,Svi Mykhailiuk,25.0,32.0,8.0,468.0,14.0,0.584,19.3,0.8,0.081,0.5,-0.7,-0.1,0.2
2022-23,fournev01,Evan Fournier,30.0,27.0,7.0,459.0,6.9,0.471,18.4,0.1,0.01,-4.0,0.0,-4.0,-0.2
2022-23,hernawi01,Willy HernangÃ³mez,28.0,38.0,2.0,458.0,20.7,0.61,23.8,1.6,0.171,-0.2,0.5,0.3,0.3
2022-23,harrike01,Kevon Harris,25.0,34.0,0.0,457.0,9.2,0.564,13.7,0.6,0.065,-3.5,-0.1,-3.6,-0.2
2022-23,bitadgo01,Goga Bitadze,23.0,38.0,1.0,457.0,17.1,0.582,15.4,1.3,0.141,-0.8,1.1,0.3,0.3
2022-23,schofad01,Admiral Schofield,25.0,37.0,0.0,451.0,10.1,0.587,14.1,0.8,0.089,-2.2,-0.7,-2.9,-0.1
2022-23,washity02,TyTy Washington Jr.,21.0,31.0,2.0,433.0,7.5,0.432,17.4,-0.1,-0.016,-5.0,-1.3,-6.3,-0.5
2022-23,dedmode01,Dewayne Dedmon,33.0,38.0,1.0,426.0,15.5,0.577,20.6,1.0,0.115,-2.6,1.0,-1.6,0.0
2022-23,robinor01,Orlando Robinson,22.0,31.0,1.0,425.0,13.4,0.565,12.4,1.1,0.129,-2.7,0.7,-2.1,0.0
2022-23,davisjo06,Johnny Davis,20.0,28.0,5.0,423.0,7.2,0.446,20.5,-0.3,-0.033,-5.8,-1.7,-7.4,-0.6
2022-23,johnske07,Keon Johnson,20.0,40.0,0.0,416.0,9.0,0.482,25.0,-0.5,-0.057,-3.8,-1.6,-5.4,-0.4
2022-23,laravja01,Jake LaRavia,21.0,35.0,0.0,414.0,6.7,0.531,11.7,0.5,0.054,-3.9,0.4,-3.5,-0.2
2022-23,barlodo01,Dominick Barlow,19.0,28.0,0.0,408.0,12.4,0.567,11.3,0.7,0.082,-3.7,-0.9,-4.6,-0.3
2022-23,fernabr01,Bruno Fernando,24.0,39.0,4.0,405.0,16.6,0.571,16.3,0.9,0.109,-2.8,0.7,-2.0,0.0
2022-23,cunnica01,Cade Cunningham,21.0,12.0,12.0,400.0,14.0,0.492,30.0,-0.1,-0.018,-0.1,-0.6,-0.7,0.1
2022-23,smithis01,Ish Smith,34.0,43.0,0.0,398.0,6.5,0.407,19.3,-0.5,-0.056,-5.5,-1.1,-6.6,-0.5
2022-23,washidu02,Duane Washington Jr.,22.0,31.0,3.0,394.0,9.3,0.458,32.5,-0.5,-0.065,-1.8,-2.8,-4.6,-0.3
2022-23,edwarke02,Kessler Edwards,22.0,36.0,4.0,385.0,8.4,0.502,12.7,0.4,0.048,-3.2,-0.7,-3.9,-0.2
2022-23,leesa01,Saben Lee,23.0,25.0,1.0,373.0,13.1,0.517,19.5,0.7,0.088,-2.7,0.9,-1.8,0.0
2022-23,paytoga02,Gary Payton II,30.0,22.0,1.0,367.0,13.3,0.701,10.3,1.0,0.125,-1.2,1.5,0.3,0.2
2022-23,azubuud01,Udoka Azubuike,23.0,36.0,4.0,359.0,16.1,0.774,11.5,1.0,0.134,-1.2,0.5,-0.6,0.1
2022-23,dienggo01,Gorgui Dieng,33.0,31.0,1.0,358.0,9.9,0.493,17.9,0.0,0.001,-4.0,0.1,-3.9,-0.2
2022-23,mcgeeja01,JaVale McGee,35.0,42.0,7.0,355.0,17.2,0.65,22.8,0.6,0.076,-3.6,-0.1,-3.7,-0.1
2022-23,morrima02,Markieff Morris,33.0,35.0,2.0,355.0,10.4,0.553,17.2,0.4,0.059,-2.3,-0.4,-2.7,-0.1
2022-23,korkmfu01,Furkan Korkmaz,25.0,37.0,0.0,353.0,9.3,0.552,19.1,0.1,0.019,-3.3,-1.0,-4.4,-0.2
2022-23,holmeri01,Richaun Holmes,29.0,42.0,1.0,348.0,12.9,0.668,13.7,0.8,0.113,-2.0,-0.9,-2.9,-0.1
2022-23,greenaj01,A.J. Green,23.0,35.0,1.0,345.0,11.5,0.607,16.6,0.8,0.111,-0.3,-0.6,-0.9,0.1
2022-23,reedda01,Davon Reed,27.0,43.0,1.0,342.0,6.2,0.471,14.5,0.1,0.008,-5.4,0.0,-5.3,-0.3
2022-23,crowdja01,Jae Crowder,32.0,18.0,3.0,340.0,14.6,0.624,13.2,1.2,0.165,0.1,1.1,1.2,0.3
2022-23,rosede01,Derrick Rose,34.0,27.0,0.0,338.0,10.1,0.463,23.6,0.0,-0.001,-2.2,-1.5,-3.7,-0.1
2022-23,wrighmc01,McKinley Wright IV,24.0,27.0,1.0,335.0,12.4,0.536,16.9,0.5,0.069,-1.9,-0.8,-2.7,-0.1
2022-23,pinsoth01,Theo Pinson,27.0,40.0,1.0,323.0,10.1,0.512,14.7,0.5,0.071,-2.5,-0.9,-3.4,-0.1
2022-23,champju02,Julian Champagnie,21.0,17.0,3.0,320.0,13.4,0.6,19.2,0.4,0.061,-0.6,-2.7,-3.3,-0.1
2022-23,ryanma01,Matt Ryan,25.0,34.0,0.0,310.0,8.1,0.538,16.5,0.3,0.044,-1.9,-1.5,-3.4,-0.1
2022-23,lopezro01,Robin Lopez,34.0,37.0,2.0,299.0,11.6,0.675,16.1,0.6,0.094,-3.4,0.3,-3.0,-0.1
2022-23,brownmo01,Moses Brown,23.0,36.0,1.0,294.0,22.2,0.607,21.2,1.1,0.179,0.6,-1.2,-0.6,0.1
2022-23,knighna01,Nathan Knight,25.0,38.0,0.0,291.0,14.5,0.655,18.7,0.7,0.116,-2.4,-0.8,-3.2,-0.1
2022-23,chandke01,Kennedy Chandler,20.0,36.0,0.0,281.0,10.6,0.44,15.8,0.3,0.044,-3.3,0.6,-2.7,0.0
2022-23,bantoda01,Dalano Banton,23.0,31.0,2.0,279.0,14.9,0.505,24.2,0.4,0.064,-1.1,0.6,-0.5,0.1
2022-23,forretr01,Trent Forrest,24.0,23.0,3.0,277.0,6.1,0.424,11.6,-0.1,-0.011,-5.3,0.2,-5.1,-0.2
2022-23,forbebr01,Bryn Forbes,29.0,25.0,0.0,268.0,6.2,0.497,16.2,0.0,0.0,-4.8,-1.5,-6.3,-0.3
2022-23,taylote01,Terry Taylor,23.0,31.0,2.0,264.0,11.0,0.557,14.2,0.3,0.054,-2.3,-1.8,-4.1,-0.1
2022-23,dowtije01,Jeff Dowtin Jr.,25.0,25.0,0.0,259.0,9.9,0.5,10.9,0.4,0.076,-2.8,0.9,-1.9,0.0
2022-23,okpalkz01,KZ Okpala,23.0,35.0,3.0,248.0,6.2,0.554,8.4,0.3,0.057,-4.3,1.1,-3.2,-0.1
2022-23,bostobr01,Brandon Boston Jr.,21.0,22.0,1.0,248.0,13.4,0.515,26.5,0.2,0.04,-1.5,-0.7,-2.2,0.0
2022-23,garzalu01,Luka Garza,24.0,28.0,0.0,243.0,23.0,0.652,26.9,1.1,0.211,2.2,-2.6,-0.4,0.1
2022-23,cainja01,Jamal Cain,23.0,18.0,0.0,240.0,16.5,0.647,15.1,0.8,0.169,-0.5,1.3,0.8,0.2
2022-23,lewiski01,Kira Lewis Jr.,21.0,25.0,0.0,235.0,14.5,0.584,19.7,0.6,0.122,-0.8,0.5,-0.3,0.1
2022-23,kaminfr01,Frank Kaminsky,29.0,36.0,0.0,235.0,15.3,0.635,14.1,0.7,0.141,1.2,1.7,2.8,0.3
2022-23,juzanjo01,Johnny Juzang,21.0,18.0,0.0,232.0,6.5,0.411,19.6,-0.2,-0.032,-4.3,-2.2,-6.5,-0.3
2022-23,dukeda01,David Duke Jr.,23.0,23.0,0.0,228.0,8.3,0.497,20.1,-0.1,-0.011,-6.3,-1.0,-7.3,-0.3
2022-23,baldwpa01,Patrick Baldwin Jr.,20.0,31.0,0.0,226.0,11.3,0.546,22.8,0.1,0.029,-0.7,-1.4,-2.1,0.0
2022-23,butlejo01,John Butler,20.0,19.0,1.0,221.0,5.7,0.411,11.0,0.0,0.001,-5.4,-0.8,-6.2,-0.2
2022-23,zelleco01,Cody Zeller,30.0,15.0,2.0,217.0,16.4,0.659,18.1,0.7,0.147,-2.0,-0.7,-2.8,0.0
2022-23,terryda01,Dalen Terry,20.0,38.0,0.0,214.0,14.1,0.523,18.4,0.5,0.105,-1.7,1.7,0.0,0.1
2022-23,dellama01,Matthew Dellavedova,32.0,32.0,0.0,213.0,6.7,0.443,12.7,0.1,0.021,-4.4,-0.8,-5.2,-0.2
2022-23,antetth01,Thanasis Antetokounmpo,30.0,37.0,0.0,206.0,6.7,0.458,13.8,0.1,0.022,-6.5,-1.1,-7.6,-0.3
2022-23,jovicni01,Nikola JoviÄ,19.0,15.0,8.0,204.0,10.6,0.53,19.0,0.2,0.053,-3.4,0.0,-3.4,-0.1
2022-23,rhodeja01,Jared Rhoden,23.0,14.0,0.0,198.0,6.5,0.482,10.7,0.1,0.027,-5.0,-1.1,-6.1,-0.2
2022-23,diabamo01,Moussa DiabatÃ©,21.0,22.0,1.0,195.0,14.2,0.546,14.1,0.4,0.105,-1.9,-0.8,-2.8,0.0
2022-23,noelne01,Nerlens Noel,28.0,17.0,4.0,195.0,7.9,0.424,12.0,0.0,0.007,-6.5,2.6,-3.8,-0.1
2022-23,mayssk01,Skylar Mays,25.0,6.0,6.0,189.0,19.4,0.624,19.3,0.7,0.171,2.1,-2.1,0.0,0.1
2022-23,watsope01,Peyton Watson,20.0,23.0,2.0,186.0,12.8,0.553,17.7,0.3,0.073,-2.7,-0.1,-2.8,0.0
2022-23,ibakase01,Serge Ibaka,33.0,16.0,0.0,185.0,9.8,0.553,16.1,0.2,0.058,-4.6,0.0,-4.5,-0.1
2022-23,loftoke01,Kenneth Lofton Jr.,20.0,24.0,1.0,176.0,20.2,0.572,27.6,0.5,0.145,0.7,-1.1,-0.4,0.1
2022-23,diakima01,Mamadi Diakite,26.0,22.0,2.0,176.0,9.0,0.56,16.0,0.2,0.051,-4.9,1.6,-3.4,-0.1
2022-23,arcidry01,Ryan Arcidiacono,28.0,20.0,4.0,172.0,2.7,0.351,11.1,-0.2,-0.043,-7.3,-1.5,-8.8,-0.3
2022-23,marjabo01,Boban MarjanoviÄ,34.0,31.0,0.0,171.0,23.4,0.71,20.8,0.6,0.158,3.0,-1.5,1.6,0.2
2022-23,vonleno01,Noah Vonleh,27.0,23.0,1.0,171.0,5.9,0.502,9.2,0.2,0.06,-7.0,0.7,-6.3,-0.2
2022-23,krejcvi01,VÃ­t KrejÄÃ­,22.0,29.0,0.0,165.0,7.7,0.475,10.9,0.1,0.042,-4.2,0.6,-3.6,-0.1
